product_id,sku,product_name,category,subcategory,brand,unit_price,cost_price
598,FE0GK9TA,ZenX Electronics Audio 598,Electronics,Audio,ZenX,205.19,128.27
599,E9HUBV9P,Nimbus Electronics Camera 599,Electronics,Camera,Nimbus,166.67000000000002,95.03
600,72VMHQ6E,ZenX Sports Team Sports 600,Sports,Team Sports,ZenX,166.91,115.48
601,SFTHMVPD,Luna Beauty Makeup 601,Beauty,Makeup,Luna,110.5,70.7
602,VIGB0D0P,Nimbus Books Fiction 602,Books,Fiction,Nimbus,64.7,50.08
603,P5F2OXR6,Echo Toys Board Games 603,Toys,Board Games,Echo,76.9,50.19
604,7HAS2346,ZenX Electronics Audio 604,Electronics,Audio,ZenX,57.74,31.14
605,I9R9SJBF,Aurora Electronics Laptop 605,Electronics,Laptop,Aurora,100.82,72.47
606,E7X5K4NZ,Aurora Beauty Haircare 606,Beauty,Haircare,Aurora,72.2,56.72
607,9VCOEHJO,ZenX Beauty Skincare 607,Beauty,Skincare,ZenX,145.87,89.6
608,IY6L9NI4,Echo Books Comics 608,Books,Comics,Echo,158.97,85.05
609,XBSYLIVT,Nimbus Toys Board Games 609,Toys,Board Games,Nimbus,85.57,43.39
610,XVDUMWHK,ZenX Beauty Skincare 610,Beauty,Skincare,ZenX,92.63,57.01
611,81KVRHO9,Acme Electronics Mobile 611,Electronics,Mobile,Acme,80.55,46.74
612,6SLEHXLZ,Acme Sports Outdoor 612,Sports,Outdoor,Acme,97.65,66.67
613,JSPLH3IZ,Nimbus Home Furniture 613,Home,Furniture,Nimbus,68.27000000000001,38.87
614,16ZSHTZJ,Aurora Home Furniture 614,Home,Furniture,Aurora,163.45,118.64
615,YPWE4T3M,Echo Toys Board Games 615,Toys,Board Games,Echo,108.76,79.28
616,9VP9PQWW,Luna Electronics Mobile 616,Electronics,Mobile,Luna,65.3,48.63
617,OTO4CF1O,Vertex Fashion Shoes 617,Fashion,Shoes,Vertex,118.47,81.74
618,4NYOICJL,ZenX Sports Fitness 618,Sports,Fitness,ZenX,57.86,37.59
619,X0Y835WL,Luna Home Furniture 619,Home,Furniture,Luna,115.04,67.16
620,ZMIR2BZA,Pulse Home Bedding 620,Home,Bedding,Pulse,55.76,35.1
621,7OE4WMJO,Nimbus Sports Team Sports 621,Sports,Team Sports,Nimbus,64.3,38.88
622,I84E52JH,Luna Electronics Audio 622,Electronics,Audio,Luna,101.16,52.47
623,D50CCW70,Acme Fashion Shoes 623,Fashion,Shoes,Acme,199.34,132.36
624,OTDF056Q,Echo Books Comics 624,Books,Comics,Echo,153.72,90.09
625,EB4QRFC1,Nova Toys Puzzles 625,Toys,Puzzles,Nova,120.88,87.52
626,4UYXV6GU,Orion Home Decor 626,Home,Decor,Orion,198.07,118.67
627,DKDPK8NC,Echo Toys STEM 627,Toys,STEM,Echo,75.58,41.31
628,4RJ9NETT,Nimbus Beauty Fragrance 628,Beauty,Fragrance,Nimbus,116.77,59.69
629,0CP5DZZ2,Vertex Toys STEM 629,Toys,STEM,Vertex,91.66,47.59
630,AVDZJ118,Aurora Books Fiction 630,Books,Fiction,Aurora,108.28,80.58
631,B9RDTA9X,ZenX Sports Team Sports 631,Sports,Team Sports,ZenX,94.12,64.42
632,RU6AKUS6,Aurora Home Kitchen 632,Home,Kitchen,Aurora,132.8,102.61
633,UMBS5AL4,Luna Sports Fitness 633,Sports,Fitness,Luna,118.87,78.17
634,IYVJNSNO,Nimbus Beauty Makeup 634,Beauty,Makeup,Nimbus,167.99,85.48
635,ITRCB2RC,Pulse Fashion Womens 635,Fashion,Womens,Pulse,47.54,25.94
636,K92D77V2,Vertex Sports Team Sports 636,Sports,Team Sports,Vertex,121.53,66.63
637,IO1HGWSZ,Nova Beauty Fragrance 637,Beauty,Fragrance,Nova,163.3,100.98
638,ZIO7QQ1F,Echo Toys Action Figures 638,Toys,Action Figures,Echo,88.74000000000001,59.49
639,KM1KUCC6,Orion Sports Cycling 639,Sports,Cycling,Orion,76.05,46.76
640,4J0X1VLP,Vertex Toys Board Games 640,Toys,Board Games,Vertex,93.42,57.92
641,E329S9PO,Orion Beauty Skincare 641,Beauty,Skincare,Orion,114.84,66.4
642,E0CDHG35,ZenX Home Storage 642,Home,Storage,ZenX,23.71,17.75
643,M8ILJYUF,ZenX Sports Fitness 643,Sports,Fitness,ZenX,91.69,65.69
644,QI4LLYQL,Luna Home Furniture 644,Home,Furniture,Luna,167.01999999999998,122.37
645,GDW2BMJ0,Orion Beauty Haircare 645,Beauty,Haircare,Orion,71.22,43.53
646,BT4JFRA0,Luna Beauty Fragrance 646,Beauty,Fragrance,Luna,89.57,68.68
647,4BRCTUC3,Luna Toys STEM 647,Toys,STEM,Luna,210.15,159.68
648,KDK430YC,Nimbus Books Non-Fiction 648,Books,Non-Fiction,Nimbus,119.67,93.75
649,RF8FOYRH,Nova Books Academic 649,Books,Academic,Nova,75.21000000000001,40.81
650,58M3BFD4,ZenX Electronics Mobile 650,Electronics,Mobile,ZenX,175.73000000000002,98.64
651,U1M56SQC,Aurora Sports Outdoor 651,Sports,Outdoor,Aurora,118.03,64.83
652,19J4UO51,ZenX Beauty Makeup 652,Beauty,Makeup,ZenX,107.58,63.55
653,ZVUNN237,Aurora Electronics Camera 653,Electronics,Camera,Aurora,82.41,57.14
654,OLQAM6PW,Nimbus Toys STEM 654,Toys,STEM,Nimbus,85.89,43.35
655,MM5AJ3JI,Echo Home Furniture 655,Home,Furniture,Echo,217.8,109.61
656,9RQBIPR1,Orion Books Fiction 656,Books,Fiction,Orion,105.4,79.67
657,QIBGTYX8,ZenX Electronics Audio 657,Electronics,Audio,ZenX,108.85,65.62
658,ASCM3001,Luna Fashion Womens 658,Fashion,Womens,Luna,141.81,84.75
659,24H5I3A8,ZenX Books Comics 659,Books,Comics,ZenX,79.21000000000001,49.64
660,1THX5EQI,Pulse Sports Cycling 660,Sports,Cycling,Pulse,108.11,65.83
661,9F1THD9F,Aurora Sports Outdoor 661,Sports,Outdoor,Aurora,84.82,61.33
662,T4SKAHRK,Luna Toys STEM 662,Toys,STEM,Luna,116.01,72.9
663,LA3V6HJB,Acme Home Furniture 663,Home,Furniture,Acme,138.8,106.45
664,CPFQB1BF,Echo Sports Fitness 664,Sports,Fitness,Echo,79.24000000000001,48.33
665,1V20N59Q,Acme Books Comics 665,Books,Comics,Acme,75.03,47.32
666,WPVDGJ7S,Aurora Home Kitchen 666,Home,Kitchen,Aurora,99.97999999999999,65.03
667,5BDNWHZ7,Aurora Electronics Accessories 667,Electronics,Accessories,Aurora,107.1,59.2
668,N6EVDUIT,Pulse Fashion Mens 668,Fashion,Mens,Pulse,107.62,85.36
669,T3CUMZNP,Pulse Beauty Haircare 669,Beauty,Haircare,Pulse,102.91,74.99
670,L52RYQB2,Luna Beauty Makeup 670,Beauty,Makeup,Luna,159.37,112.96
671,488TAQSS,Acme Beauty Haircare 671,Beauty,Haircare,Acme,55.86,37.52
672,6RUHFJAJ,Aurora Fashion Womens 672,Fashion,Womens,Aurora,98.53,50.56
673,5KRHBAOL,Orion Sports Team Sports 673,Sports,Team Sports,Orion,86.84,44.22
674,O6MDZM20,Luna Sports Cycling 674,Sports,Cycling,Luna,82.85,55.92
675,VJM56BAY,Nova Sports Cycling 675,Sports,Cycling,Nova,46.31,27.01
676,Y3UND2JM,ZenX Toys STEM 676,Toys,STEM,ZenX,59.65,31.98
677,B14LJ2BY,Luna Books Fiction 677,Books,Fiction,Luna,19.87,13.96
678,YM90UO6Z,ZenX Sports Fitness 678,Sports,Fitness,ZenX,131.55,67.28
679,P7LPN0W7,Luna Books Fiction 679,Books,Fiction,Luna,142.41,102.03
680,4CJDDBQR,Pulse Home Furniture 680,Home,Furniture,Pulse,124.62,65.72
681,BPCQKDB8,Orion Toys STEM 681,Toys,STEM,Orion,72.03999999999999,57.11
682,GWR5VNYY,Luna Fashion Shoes 682,Fashion,Shoes,Luna,82.73,52.41
683,JW3VXNG3,Orion Electronics Audio 683,Electronics,Audio,Orion,116.86,64.66
684,R2KDW1FL,ZenX Fashion Accessories 684,Fashion,Accessories,ZenX,159.99,123.93
685,J5RIJEGL,Orion Fashion Womens 685,Fashion,Womens,Orion,80.17,51.92
686,E4YDJW15,Luna Books Comics 686,Books,Comics,Luna,93.4,69.35
687,Y57RMNS8,ZenX Fashion Shoes 687,Fashion,Shoes,ZenX,205.09,124.17
688,7FH805ED,Echo Electronics Mobile 688,Electronics,Mobile,Echo,156.99,88.7
689,N86ZK2ZK,Orion Toys Action Figures 689,Toys,Action Figures,Orion,107.57,79.41
690,1MF083NN,Vertex Books Comics 690,Books,Comics,Vertex,149.05,100.5
691,Z41MR6G5,Luna Beauty Fragrance 691,Beauty,Fragrance,Luna,119.31,65.88
692,JWWM6N48,Acme Toys Board Games 692,Toys,Board Games,Acme,150.23000000000002,92.09
693,FYSS3D06,Luna Sports Cycling 693,Sports,Cycling,Luna,84.84,43.45
694,ZJQ5XGTU,Acme Sports Team Sports 694,Sports,Team Sports,Acme,199.4,157.66
695,P8A444YH,Acme Toys Puzzles 695,Toys,Puzzles,Acme,62.1,49.08
696,NWDU8OZA,Acme Sports Team Sports 696,Sports,Team Sports,Acme,43.46,24.51
697,MHO8CFPI,Nova Fashion Mens 697,Fashion,Mens,Nova,106.55,68.42
698,LV03L6BC,Luna Beauty Fragrance 698,Beauty,Fragrance,Luna,54.42,29.42
699,4QS3HTLA,Aurora Books Fiction 699,Books,Fiction,Aurora,56.9,44.34
700,92AQXOY5,Echo Books Fiction 700,Books,Fiction,Echo,111.48,63.02
701,36GEZ9D7,Orion Beauty Skincare 701,Beauty,Skincare,Orion,83.41,45.78
702,0ZEDAK9O,Orion Sports Team Sports 702,Sports,Team Sports,Orion,83.52000000000001,66.59
703,ADQGH279,Pulse Sports Outdoor 703,Sports,Outdoor,Pulse,56.08,38.91
704,RZ9HZMUG,Luna Beauty Haircare 704,Beauty,Haircare,Luna,76.06,40.56
705,243TL6W0,Nimbus Electronics Mobile 705,Electronics,Mobile,Nimbus,139.95,83.62
706,W0YO7IBW,Vertex Books Non-Fiction 706,Books,Non-Fiction,Vertex,129.44,85.68
707,DWDRXIKD,Acme Electronics Audio 707,Electronics,Audio,Acme,134.07,102.64
708,KY2KYI8F,Aurora Toys Board Games 708,Toys,Board Games,Aurora,205.4,123.16
709,GYGOGLJP,Nova Books Non-Fiction 709,Books,Non-Fiction,Nova,133.07999999999998,104.65
710,Q4V9AAHJ,Nova Electronics Camera 710,Electronics,Camera,Nova,68.62,36.51
711,8MDRERYT,Nimbus Toys STEM 711,Toys,STEM,Nimbus,88.7,52.65
712,4JJU64HN,Orion Beauty Makeup 712,Beauty,Makeup,Orion,166.32,111.93
713,627D1NDO,Nova Beauty Fragrance 713,Beauty,Fragrance,Nova,124.43,75.44
714,QDMXZZG9,Orion Beauty Haircare 714,Beauty,Haircare,Orion,99.6,64.8
715,RHZ8EI82,Nova Electronics Audio 715,Electronics,Audio,Nova,65.86,33.39
716,7G6H8MR9,Acme Electronics Camera 716,Electronics,Camera,Acme,66.72999999999999,52.16
717,VCCYBECU,Vertex Beauty Haircare 717,Beauty,Haircare,Vertex,125.39,78.92
718,OMMBA1E2,Vertex Electronics Audio 718,Electronics,Audio,Vertex,66.8,44.15
719,VF2B3210,ZenX Fashion Mens 719,Fashion,Mens,ZenX,164.28,95.35
720,8OMAJZF5,Aurora Toys Action Figures 720,Toys,Action Figures,Aurora,125.37,94.83
721,KN34K49L,Echo Books Fiction 721,Books,Fiction,Echo,82.83,43.35
722,2PV6TNXD,Aurora Books Fiction 722,Books,Fiction,Aurora,132.57999999999998,71.02
723,3D3VOMOV,Pulse Sports Fitness 723,Sports,Fitness,Pulse,60.69,47.17
724,WH2BVCG7,Echo Fashion Accessories 724,Fashion,Accessories,Echo,131.5,74.85
725,EGD6LIEE,Nova Books Non-Fiction 725,Books,Non-Fiction,Nova,88.85,49.09
726,HDF3NI3I,Acme Books Academic 726,Books,Academic,Acme,166.55,114.58
727,93D2GV8N,Nova Home Storage 727,Home,Storage,Nova,62.5,38.18
728,ID83GVX2,Echo Books Fiction 728,Books,Fiction,Echo,61.83,46.42
729,9O0GXLD4,Nova Fashion Accessories 729,Fashion,Accessories,Nova,56.08,29.09
730,TDD0KP88,Nimbus Electronics Laptop 730,Electronics,Laptop,Nimbus,114.66,71.18
731,W69VNUQI,Vertex Toys Puzzles 731,Toys,Puzzles,Vertex,85.92,54.7
732,9N608M94,Nova Fashion Womens 732,Fashion,Womens,Nova,124.72,74.15
733,XTRLLN49,Vertex Sports Cycling 733,Sports,Cycling,Vertex,96.27000000000001,69.3
734,WB1QRUT6,Echo Fashion Accessories 734,Fashion,Accessories,Echo,139.11,93.43
735,KZKGFUP0,Acme Electronics Accessories 735,Electronics,Accessories,Acme,101.55,56.88
736,KX1KHYYR,Aurora Sports Outdoor 736,Sports,Outdoor,Aurora,99.42,74.08
737,NWI4YWP9,Nova Home Decor 737,Home,Decor,Nova,133.51,96.65
738,57HJD8SM,Luna Books Non-Fiction 738,Books,Non-Fiction,Luna,116.49,76.57
739,RUN9UKSH,ZenX Fashion Accessories 739,Fashion,Accessories,ZenX,107.35,85.25
740,DSXG2YGN,Pulse Toys Puzzles 740,Toys,Puzzles,Pulse,130.05,102.85
741,MDDOHKY3,Vertex Books Academic 741,Books,Academic,Vertex,87.34,43.67
742,MTIJZOGG,Vertex Books Academic 742,Books,Academic,Vertex,107.12,71.21
743,NMUFIGR3,Nova Electronics Accessories 743,Electronics,Accessories,Nova,125.35,73.73
744,2CQSFCSG,Nova Home Kitchen 744,Home,Kitchen,Nova,197.62,155.88
745,HRJV3PHU,Luna Beauty Fragrance 745,Beauty,Fragrance,Luna,42.81,22.59
746,YG1YPJIB,Aurora Fashion Accessories 746,Fashion,Accessories,Aurora,122.39,77.15
747,T2CKBVCA,Nova Fashion Womens 747,Fashion,Womens,Nova,172.15,108.31
748,14C6KLIX,Nova Home Storage 748,Home,Storage,Nova,134.69,86.34
749,QR32VPJ5,Echo Sports Cycling 749,Sports,Cycling,Echo,103.99,79.94
750,FX3YJFLC,Acme Home Storage 750,Home,Storage,Acme,59.83,40.99
751,Q42IE2P7,Vertex Fashion Accessories 751,Fashion,Accessories,Vertex,119.57,95.25
752,I2QXC5EH,Orion Books Comics 752,Books,Comics,Orion,91.56,63.18
753,5VLR1DEF,Nimbus Toys Action Figures 753,Toys,Action Figures,Nimbus,133.1,81.25
754,0QFJHD8G,ZenX Fashion Shoes 754,Fashion,Shoes,ZenX,94.63,66.56
755,S91XAN24,Pulse Toys Board Games 755,Toys,Board Games,Pulse,127.28,64.85
756,IG6R2YUR,Aurora Home Kitchen 756,Home,Kitchen,Aurora,120.3,61.07
757,266VXJKY,Aurora Sports Outdoor 757,Sports,Outdoor,Aurora,84.97999999999999,58.11
758,NEM5BNAS,Aurora Books Comics 758,Books,Comics,Aurora,126.11,73.48
759,2OTQHE7K,Acme Fashion Mens 759,Fashion,Mens,Acme,55.23,37.55
760,3SA61B2K,Orion Toys Action Figures 760,Toys,Action Figures,Orion,113.34,58.5
761,WZZ32OE1,Orion Books Academic 761,Books,Academic,Orion,182.83,144.21
762,2DJRGIQI,Nimbus Fashion Accessories 762,Fashion,Accessories,Nimbus,65.36,35.82
763,LSNK9C13,Nimbus Fashion Accessories 763,Fashion,Accessories,Nimbus,119.76,72.56
764,W9XSO6P1,Luna Sports Cycling 764,Sports,Cycling,Luna,49.83,36.92
765,DX5AZT76,Acme Electronics Camera 765,Electronics,Camera,Acme,139.72,94.28
766,J9AUARLV,ZenX Beauty Skincare 766,Beauty,Skincare,ZenX,91.73,48.46
767,L0KOVGKU,Nova Electronics Laptop 767,Electronics,Laptop,Nova,30.94,21.39
768,EQABN466,Acme Home Decor 768,Home,Decor,Acme,117.52000000000001,83.95
769,MWW49567,Aurora Electronics Accessories 769,Electronics,Accessories,Aurora,123.89,84.15
770,ZD6SJ5MT,Nimbus Sports Outdoor 770,Sports,Outdoor,Nimbus,71.2,44.94
771,J5Z6BIXG,Echo Toys STEM 771,Toys,STEM,Echo,175.85,89.75
772,LC8042EK,Vertex Sports Team Sports 772,Sports,Team Sports,Vertex,72.87,46.38
773,BQYQLBZ1,Vertex Toys Action Figures 773,Toys,Action Figures,Vertex,83.2,53.82
774,XQTCNMZC,Vertex Electronics Laptop 774,Electronics,Laptop,Vertex,97.25,69.12
775,G9LURW23,Pulse Fashion Womens 775,Fashion,Womens,Pulse,171.18,100.79
776,J0IMM5VK,Luna Books Non-Fiction 776,Books,Non-Fiction,Luna,102.22,77.42
777,PW1LSXOV,Luna Toys STEM 777,Toys,STEM,Luna,136.15,104.89
778,SCVDZQ8Z,Acme Fashion Womens 778,Fashion,Womens,Acme,128.69,71.72
779,15SDJWMJ,Nova Electronics Mobile 779,Electronics,Mobile,Nova,141.03,103.47
780,WMJQRMCW,Acme Books Fiction 780,Books,Fiction,Acme,81.65,44.25
781,CDKHU0XD,Nimbus Sports Team Sports 781,Sports,Team Sports,Nimbus,94.5,74.44
782,IULWERY0,Vertex Beauty Fragrance 782,Beauty,Fragrance,Vertex,62.82,49.89
783,MG9H9NMH,Nimbus Beauty Haircare 783,Beauty,Haircare,Nimbus,205.08,109.61
784,MAL0FN9A,Orion Home Storage 784,Home,Storage,Orion,88.4,55.07
785,OPYU59WO,Pulse Electronics Mobile 785,Electronics,Mobile,Pulse,107.4,69.55
786,GQX0JB4E,Acme Books Fiction 786,Books,Fiction,Acme,177.9,105.47
787,7U0NADI2,Nimbus Sports Cycling 787,Sports,Cycling,Nimbus,76.58,47.54
788,2UNIJYJ1,Pulse Sports Team Sports 788,Sports,Team Sports,Pulse,112.97999999999999,72.31
789,X3SQ6LX8,Acme Beauty Makeup 789,Beauty,Makeup,Acme,91.09,55.41
790,OWNR5VRZ,Nimbus Beauty Skincare 790,Beauty,Skincare,Nimbus,81.65,46.9
791,JNJ4WW59,Luna Fashion Accessories 791,Fashion,Accessories,Luna,139.32,79.41
792,HBKAZRGO,Vertex Sports Team Sports 792,Sports,Team Sports,Vertex,101.0,80.56
793,TJQFSK1B,Pulse Home Decor 793,Home,Decor,Pulse,68.66,46.2
794,CXX99WJ2,Acme Toys STEM 794,Toys,STEM,Acme,97.61,76.44
795,KVNKK0AJ,Orion Electronics Laptop 795,Electronics,Laptop,Orion,111.47999999999999,76.69
796,KOJKCA1Z,Aurora Fashion Accessories 796,Fashion,Accessories,Aurora,110.95,87.02
797,MFEY1LYC,Echo Toys Puzzles 797,Toys,Puzzles,Echo,59.51,44.74
798,G338KDMT,Nimbus Fashion Womens 798,Fashion,Womens,Nimbus,114.06,80.08
799,LKWNOE9S,ZenX Electronics Accessories 799,Electronics,Accessories,ZenX,136.19,69.42
800,7Z0LF46O,Echo Beauty Skincare 800,Beauty,Skincare,Echo,99.89,74.66
801,HQG009E8,Vertex Electronics Camera 801,Electronics,Camera,Vertex,173.4,122.72
802,0B3OVN5U,Aurora Books Non-Fiction 802,Books,Non-Fiction,Aurora,190.7,146.85
803,2H1AMM3I,Aurora Books Non-Fiction 803,Books,Non-Fiction,Aurora,134.18,91.6
804,5X7MTS0V,Nimbus Electronics Accessories 804,Electronics,Accessories,Nimbus,128.47,65.18
805,KTGYIETP,Aurora Sports Cycling 805,Sports,Cycling,Aurora,117.3,92.26
806,796TAQAJ,Aurora Beauty Makeup 806,Beauty,Makeup,Aurora,101.49,73.68
807,OFXXF78V,Aurora Toys Puzzles 807,Toys,Puzzles,Aurora,87.34,60.76
808,Q911A2PY,Luna Home Storage 808,Home,Storage,Luna,153.94,117.36
809,5UEEM81E,Nova Books Comics 809,Books,Comics,Nova,125.7,71.89
810,OLDI00QA,Nimbus Electronics Audio 810,Electronics,Audio,Nimbus,95.36,62.19
811,49D8FAPK,ZenX Sports Outdoor 811,Sports,Outdoor,ZenX,119.93,81.75
812,2SFSC4R7,Vertex Home Storage 812,Home,Storage,Vertex,169.85,134.47
813,1B3L3DQJ,Orion Electronics Accessories 813,Electronics,Accessories,Orion,162.75,106.4
814,S7N37XTX,Pulse Home Decor 814,Home,Decor,Pulse,42.33,25.5
815,WYJ9G8BJ,Luna Fashion Womens 815,Fashion,Womens,Luna,100.09,56.57
816,E0PF8PDX,Luna Beauty Makeup 816,Beauty,Makeup,Luna,72.78,38.06
817,V0GKIAYW,Pulse Books Fiction 817,Books,Fiction,Pulse,100.77000000000001,57.62
818,TPHJXC0J,Acme Electronics Audio 818,Electronics,Audio,Acme,219.62,160.88
819,NPET1YY5,ZenX Beauty Haircare 819,Beauty,Haircare,ZenX,80.95,50.1
820,P5HOU486,Nova Home Kitchen 820,Home,Kitchen,Nova,107.4,53.87
821,U4NUVK3F,Nova Toys Puzzles 821,Toys,Puzzles,Nova,116.61,61.41
822,JWMG57T3,ZenX Beauty Haircare 822,Beauty,Haircare,ZenX,168.07999999999998,132.72
823,3RUX13VJ,Luna Electronics Audio 823,Electronics,Audio,Luna,89.82,60.95
824,LIFXYZX0,Orion Fashion Accessories 824,Fashion,Accessories,Orion,101.45,54.1
825,3DSB4ZQV,Vertex Sports Outdoor 825,Sports,Outdoor,Vertex,150.32999999999998,92.93
826,KC8L777E,Luna Fashion Accessories 826,Fashion,Accessories,Luna,109.9,75.65
827,6XUDT411,Nova Toys Action Figures 827,Toys,Action Figures,Nova,105.03,57.79
828,P5BEZJ9N,Acme Home Storage 828,Home,Storage,Acme,58.21,40.53
829,V82CP9AB,Aurora Sports Cycling 829,Sports,Cycling,Aurora,71.64,55.24
830,OE3GWSI8,Echo Sports Team Sports 830,Sports,Team Sports,Echo,115.46,74.11
831,9HASODXJ,Aurora Home Storage 831,Home,Storage,Aurora,90.13,67.11
832,HW7FL58H,Acme Electronics Audio 832,Electronics,Audio,Acme,158.11,95.53
833,44J0S0DU,Nova Home Kitchen 833,Home,Kitchen,Nova,197.7,122.69
834,4YXO0JAY,Luna Beauty Fragrance 834,Beauty,Fragrance,Luna,125.05,82.03
835,US1E9FOU,Acme Electronics Mobile 835,Electronics,Mobile,Acme,107.72,85.84
836,M9O4HU1Y,Acme Sports Team Sports 836,Sports,Team Sports,Acme,191.0,115.04
837,3SQ8FGDU,Pulse Toys Puzzles 837,Toys,Puzzles,Pulse,172.63,96.66
838,6NP6TTRX,Acme Beauty Fragrance 838,Beauty,Fragrance,Acme,45.43,23.14
839,G06GZSIP,Nimbus Home Bedding 839,Home,Bedding,Nimbus,65.71000000000001,46.58
840,1CQ068WY,Pulse Sports Outdoor 840,Sports,Outdoor,Pulse,111.24,72.09
841,IA1BOWH1,ZenX Books Academic 841,Books,Academic,ZenX,120.74,80.03
842,KWEJLXVB,Luna Beauty Skincare 842,Beauty,Skincare,Luna,75.03,52.32
843,QJ4A32LT,Pulse Home Bedding 843,Home,Bedding,Pulse,86.49000000000001,62.85
844,L1XGY3BW,Orion Electronics Laptop 844,Electronics,Laptop,Orion,72.06,44.38
845,PGOKN3P3,Vertex Electronics Audio 845,Electronics,Audio,Vertex,144.07999999999998,78.8
846,ICU81895,Luna Sports Outdoor 846,Sports,Outdoor,Luna,98.38,62.09
847,ROC1FO09,Vertex Beauty Skincare 847,Beauty,Skincare,Vertex,111.0,78.15
848,KWL9I7K7,Orion Beauty Makeup 848,Beauty,Makeup,Orion,42.3,31.92
849,9WI0JPXN,Pulse Fashion Womens 849,Fashion,Womens,Pulse,145.87,108.7
850,LLCKUQUY,Aurora Toys Action Figures 850,Toys,Action Figures,Aurora,193.96,116.38
851,1LSP93B7,Orion Toys Puzzles 851,Toys,Puzzles,Orion,218.93,126.93
852,C4JFOKOY,Aurora Books Fiction 852,Books,Fiction,Aurora,81.44,54.38
853,51N9H9L2,Vertex Toys Board Games 853,Toys,Board Games,Vertex,123.18,65.42
854,39BGRHLZ,Vertex Books Fiction 854,Books,Fiction,Vertex,173.33,119.4
855,I3VV81F9,Nova Sports Outdoor 855,Sports,Outdoor,Nova,158.1,125.55
856,YW8L3ZT3,Nova Electronics Camera 856,Electronics,Camera,Nova,128.0,82.86
857,DYFDFADT,Orion Fashion Shoes 857,Fashion,Shoes,Orion,133.14,84.7
858,SZ491W2U,Aurora Sports Team Sports 858,Sports,Team Sports,Aurora,196.58,110.77
859,XA0MY5Q3,Nimbus Beauty Makeup 859,Beauty,Makeup,Nimbus,114.71,85.14
860,JDZ1SQFN,Acme Books Non-Fiction 860,Books,Non-Fiction,Acme,73.99000000000001,52.06
861,1AF97N0W,Echo Electronics Mobile 861,Electronics,Mobile,Echo,118.08,82.15
862,NFVKRU6Q,Echo Fashion Womens 862,Fashion,Womens,Echo,40.69,24.67
863,PCF00RRG,ZenX Fashion Womens 863,Fashion,Womens,ZenX,83.74000000000001,53.89
864,Q9NZ72W7,Vertex Home Kitchen 864,Home,Kitchen,Vertex,63.18,45.14
865,ONXGW0K3,Acme Books Comics 865,Books,Comics,Acme,127.92,97.16
866,CVR2G6IA,Nova Sports Team Sports 866,Sports,Team Sports,Nova,213.9,130.73
867,Z8BX6Q21,Orion Books Academic 867,Books,Academic,Orion,177.9,134.49
868,1YWBHN6G,Echo Home Kitchen 868,Home,Kitchen,Echo,152.78,87.79
869,CZ1QXHT9,Luna Books Comics 869,Books,Comics,Luna,214.2,108.18
870,K3NYCITA,Pulse Electronics Laptop 870,Electronics,Laptop,Pulse,60.22,35.25
871,58HC0DR6,Orion Toys STEM 871,Toys,STEM,Orion,115.17,71.74
872,3CDEWLU4,Orion Beauty Haircare 872,Beauty,Haircare,Orion,149.2,81.81
873,Y8X7OO9J,Pulse Books Comics 873,Books,Comics,Pulse,122.29,89.54
874,KPIDD5KW,Nova Electronics Mobile 874,Electronics,Mobile,Nova,189.51,106.4
875,Z34X1KF8,Echo Electronics Audio 875,Electronics,Audio,Echo,178.31,128.85
876,P9DURMHH,Nova Beauty Haircare 876,Beauty,Haircare,Nova,88.13,45.28
877,8SY0K8AF,Orion Beauty Skincare 877,Beauty,Skincare,Orion,91.9,54.56
878,X33LU9I5,ZenX Toys Action Figures 878,Toys,Action Figures,ZenX,52.95,33.95
879,58DL8PC7,Pulse Sports Team Sports 879,Sports,Team Sports,Pulse,142.74,93.68
880,V3ST6D75,ZenX Fashion Mens 880,Fashion,Mens,ZenX,106.72,69.83
881,H2Z64QQ9,Vertex Sports Outdoor 881,Sports,Outdoor,Vertex,158.02,112.93
882,RW44D8PJ,ZenX Fashion Accessories 882,Fashion,Accessories,ZenX,69.56,51.14
883,HGN743VH,Pulse Fashion Mens 883,Fashion,Mens,Pulse,90.25999999999999,60.36
884,PPEUFC3X,Nova Beauty Haircare 884,Beauty,Haircare,Nova,143.24,109.22
885,HA9J9AEL,Luna Toys STEM 885,Toys,STEM,Luna,228.92,145.84
886,V5HDF38M,Orion Books Comics 886,Books,Comics,Orion,126.52,83.35
887,ARW8CF2N,Echo Fashion Womens 887,Fashion,Womens,Echo,204.18,111.63
888,PP15HOD2,Pulse Beauty Skincare 888,Beauty,Skincare,Pulse,113.39,85.32
889,RBR9ANCT,Luna Sports Team Sports 889,Sports,Team Sports,Luna,72.91,38.71
890,N8W5BZP7,Luna Beauty Skincare 890,Beauty,Skincare,Luna,156.0,100.58
891,J17VDUX7,Vertex Books Non-Fiction 891,Books,Non-Fiction,Vertex,188.67,141.58
892,AU98X4MY,Orion Toys STEM 892,Toys,STEM,Orion,84.71,44.11
893,HP9ZIGF4,ZenX Fashion Accessories 893,Fashion,Accessories,ZenX,76.96000000000001,53.41
894,IDVC1P10,Nova Home Bedding 894,Home,Bedding,Nova,54.29,33.29
895,JTP2XNDG,Nova Books Comics 895,Books,Comics,Nova,94.97999999999999,72.89
896,WPSC0J9S,Orion Sports Fitness 896,Sports,Fitness,Orion,70.02000000000001,41.11
