order_id,order_date_key,customer_id,order_status,discount_amount,shipping_fee,order_revenue,order_cost
20670,20250827,4650,Completed,0,0.0,312.89,175.99
20671,20240817,3241,Completed,20,4.99,135.3,94.75
20672,20250703,948,Completed,0,6.99,510.13,324.98
20673,20241230,2525,Completed,20,0.0,107.46,80.47
20674,20250317,688,Completed,15,0.0,280.78,212.02
20675,20241202,2818,Completed,10,0.0,188.48000000000002,140.6
20676,20240317,1268,Returned,0,0.0,115.85,78.98
20677,20241009,595,Completed,0,9.99,88.08999999999999,55.69
20678,20240802,4761,Completed,0,0.0,305.87,191.32
20679,20251211,447,Completed,0,0.0,197.47,105.43
20680,20241025,3981,Completed,20,0.0,527.21,344.58
20681,20241220,1867,Completed,10,9.99,115.52,84.42
20682,20240325,3405,Completed,5,9.99,107.21,77.42
20683,20240827,2998,Completed,10,9.99,304.38,186.82
20684,20240825,2153,Completed,5,9.99,173.07000000000002,132.72
20685,20240909,2542,Completed,0,4.99,501.32,296.19
20686,20250216,113,Completed,0,4.99,305.72,196.66
20687,20240407,3812,Completed,20,9.99,157.98000000000002,85.48
20688,20250612,961,Completed,5,0.0,276.46,197.26999999999998
20689,20241114,734,Completed,0,6.99,105.67999999999999,59.63
20690,20250307,896,Completed,10,6.99,82.91,54.7
20691,20240906,4388,Completed,5,4.99,355.53,202.02
20692,20240923,3883,Completed,20,0.0,38.69,42.97
20693,20250922,4247,Completed,0,0.0,72.2,50.05
20694,20240318,1064,Completed,5,6.99,246.62000000000003,170.49
20695,20250728,184,Completed,15,0.0,189.51,116.26
20696,20250503,3456,Completed,20,6.99,317.92,242.32
20697,20250905,4296,Completed,10,4.99,259.35,165.27
20698,20250819,4919,Completed,0,0.0,344.28,218.87
20699,20251107,2298,Completed,10,0.0,571.35,376.06
20700,20250322,1830,Completed,5,9.99,202.61,155.88
20701,20241011,1219,Completed,0,0.0,140.95,82.03999999999999
20702,20240910,1700,Completed,0,6.99,384.08000000000004,242.85999999999999
20703,20240919,1281,Completed,0,0.0,292.61,151.2
20704,20240407,554,Completed,5,4.99,434.01,257.65999999999997
20705,20251126,502,Completed,0,0.0,143.55,95.28
20706,20241020,882,Completed,15,0.0,92.12,71.21
20707,20240517,1641,Completed,0,0.0,805.7,571.23
20708,20240723,376,Completed,0,0.0,377.47,250.87
20709,20240713,3985,Completed,5,4.99,516.5,357.13
20710,20241028,3557,Completed,0,4.99,341.98,195.56
20711,20251216,1459,Completed,0,0.0,338.03,219.9
20712,20240526,1443,Completed,10,0.0,154.10000000000002,124.53999999999999
20713,20250523,1467,Completed,10,9.99,60.160000000000004,30.12
20714,20251101,323,Completed,0,4.99,104.42999999999999,52.81
20715,20240612,3089,Completed,15,6.99,230.19,144.22
20716,20240715,317,Completed,0,0.0,199.34,132.36
20717,20241220,1350,Completed,0,0.0,198.57999999999998,132.70000000000002
20718,20250919,798,Returned,5,0.0,341.34,216.24
20719,20240416,4497,Returned,5,6.99,325.56,224.12
20720,20250727,2953,Completed,0,4.99,150.73000000000002,92.76
20721,20240918,3033,Completed,0,0.0,380.02,243.72
20722,20251016,4233,Completed,0,6.99,172.26,96.36000000000001
20723,20241014,2539,Completed,20,0.0,124.32999999999998,87.71
20724,20240710,4482,Completed,15,0.0,98.86,70.95
20725,20240608,339,Completed,0,0.0,125.39,78.92
20726,20240120,2930,Completed,5,4.99,268.41,163.43
20727,20241217,2020,Completed,0,6.99,49.800000000000004,22.59
20728,20251104,3618,Completed,15,0.0,194.98000000000002,136.71
20729,20240127,4593,Completed,5,6.99,185.14,125.83
20730,20240102,2444,Completed,0,9.99,444.26,289.55
20731,20250322,3654,Completed,0,0.0,226.47,129.51
20732,20251127,2693,Completed,0,0.0,441.41999999999996,294.6
20733,20240708,183,Completed,0,9.99,170.79000000000002,94.61
20734,20250208,1983,Completed,15,0.0,103.25999999999999,70.95
20735,20250523,4002,Completed,0,0.0,453.59,321.75
20736,20250918,963,Completed,10,0.0,154.83,90.44
20737,20240331,4387,Completed,5,0.0,442.61,287.57
20738,20240712,2213,Completed,10,9.99,355.81,213.52999999999997
20739,20250502,4452,Completed,15,0.0,160.89,112.9
20740,20240402,2013,Completed,20,0.0,302.47,224.1
20741,20250801,2630,Completed,10,0.0,362.12,228.82
20742,20241218,1729,Completed,0,0.0,104.83,56.14
20743,20251104,4384,Completed,0,0.0,315.42,183.04000000000002
20744,20240216,1595,Completed,20,4.99,317.09000000000003,252.06
20745,20250306,3168,Completed,20,0.0,149.34,114.72
20746,20251208,683,Completed,15,9.99,89.61999999999999,66.56
20747,20240216,4951,Completed,0,0.0,273.62,164.12
20748,20240123,2839,Completed,15,0.0,324.22,216.48000000000002
20749,20240102,4267,Completed,15,0.0,286.36,188.41000000000003
20750,20240225,1002,Completed,0,6.99,538.18,332.45
20751,20240413,2760,Completed,0,0.0,356.90999999999997,240.72
20752,20241117,724,Completed,0,0.0,439.89,292.77
20753,20240822,2810,Completed,15,0.0,318.20000000000005,249.36
20754,20250105,1281,Completed,15,9.99,31.980000000000004,23.86
20755,20241011,347,Completed,0,0.0,124.43,75.44
20756,20250629,4147,Completed,0,0.0,171.18,100.79
20757,20250630,1825,Completed,5,9.99,376.1,249.21
20758,20240328,1352,Completed,0,0.0,178.98000000000002,120.03
20759,20250113,1219,Completed,0,4.99,208.18,122.65
20760,20240708,2071,Completed,20,4.99,484.56,308.33000000000004
20761,20241120,4505,Completed,0,0.0,107.72,85.84
20762,20251113,4619,Completed,0,4.99,215.82,132.89000000000001
20763,20241112,3282,Completed,0,0.0,365.84999999999997,226.35999999999999
20764,20240627,3212,Completed,20,0.0,85.67,76.59
20765,20250924,1853,Completed,20,0.0,356.48,251.64
20766,20250916,2173,Completed,15,4.99,9.860000000000001,13.96
20767,20250314,4440,Completed,10,4.99,329.67,221.9
20768,20240831,1047,Completed,0,0.0,367.71,231.82
20769,20240420,3457,Completed,5,4.99,280.25,173.76
20770,20240602,4308,Completed,20,6.99,115.11,73.44
20771,20251208,4104,Completed,0,6.99,227.44,158.16
20772,20240802,3201,Completed,0,4.99,438.06,285.1
20773,20251206,188,Completed,0,4.99,191.77,134.18
20774,20241204,914,Completed,0,6.99,231.45000000000002,114.34
20775,20250104,4793,Completed,0,0.0,111.64,66.12
20776,20250412,2583,Completed,0,0.0,417.24,273.95
20777,20250114,4355,Completed,5,4.99,274.83000000000004,186.95
20778,20250815,2590,Completed,0,6.99,342.96000000000004,236.92000000000002
20779,20241004,1285,Completed,0,4.99,349.72,220.61
20780,20250830,1209,Completed,0,4.99,290.11,178.42
20781,20250717,77,Completed,5,9.99,382.6,269.34000000000003
20782,20240129,1005,Completed,15,6.99,172.96,98.91
20783,20250914,1717,Completed,5,0.0,513.28,333.12
20784,20250918,3701,Cancelled,15,9.99,250.05,196.44
20785,20240131,2765,Completed,0,4.99,545.99,370.84000000000003
20786,20250305,42,Completed,10,0.0,315.12,214.63
20787,20250412,49,Completed,0,9.99,241.5,166.43
20788,20240219,93,Completed,20,0.0,574.84,326.4
20789,20251217,2475,Completed,10,4.99,105.00999999999999,73.16
20790,20240428,4008,Completed,0,6.99,358.48,212.53
20791,20250426,176,Completed,10,0.0,621.95,456.23
20792,20241128,45,Completed,0,4.99,262.71000000000004,136.05
20793,20250308,2540,Completed,0,0.0,287.12,162.07
20794,20240602,80,Completed,0,4.99,536.15,345.0
20795,20240214,506,Completed,15,4.99,119.89,74.28
20796,20250609,1752,Completed,0,0.0,170.13,85.38
20797,20240625,773,Completed,5,0.0,583.64,393.84000000000003
20798,20251001,4909,Completed,0,4.99,130.69,71.89
20799,20240624,4308,Completed,0,0.0,335.90999999999997,224.56
20800,20240214,1133,Completed,0,6.99,747.76,432.5
20801,20240226,131,Completed,0,4.99,98.89,71.78
20802,20240321,4928,Completed,0,4.99,300.35,195.84
20803,20250614,2,Completed,0,4.99,534.22,369.59000000000003
20804,20240902,3227,Completed,0,4.99,601.05,370.84000000000003
20805,20241224,4931,Completed,0,0.0,382.0,239.4
20806,20250914,3026,Completed,5,9.99,234.34,150.15
20807,20241223,870,Completed,0,6.99,292.02,155.85
20808,20250204,4448,Returned,0,0.0,397.74,268.83
20809,20240410,1502,Completed,0,0.0,185.26,130.35
20810,20240313,4712,Completed,15,6.99,444.03999999999996,311.31
20811,20251010,2487,Completed,20,9.99,129.48000000000002,75.73
20812,20240409,405,Completed,15,9.99,402.12,264.02
20813,20250706,1865,Completed,0,6.99,451.8,289.18
20814,20250426,2089,Completed,5,4.99,190.99,115.04
20815,20240921,478,Completed,5,4.99,437.32000000000005,295.74
20816,20240128,4342,Completed,0,4.99,110.83999999999999,73.14
20817,20250912,1125,Completed,15,0.0,469.06,273.29999999999995
20818,20250412,855,Returned,0,0.0,149.2,81.81
20819,20251006,810,Completed,5,4.99,226.33,168.18
20820,20250819,1702,Completed,0,0.0,216.76,154.29000000000002
20821,20240615,4205,Completed,10,0.0,499.07,314.28000000000003
20822,20240628,690,Completed,10,9.99,175.73000000000002,122.31
20823,20240303,1072,Completed,0,0.0,133.6,86.26
20824,20241115,2391,Completed,15,0.0,389.27,242.22000000000003
20825,20240820,3505,Completed,0,0.0,101.48,57.42
20826,20240921,4781,Completed,0,0.0,445.09,261.72
20827,20250917,4747,Completed,15,0.0,555.0500000000001,368.24
20828,20240827,254,Completed,0,0.0,212.57999999999998,123.67
20829,20240321,3724,Completed,0,4.99,119.17,63.56
20830,20250128,3563,Completed,0,0.0,637.53,374.40999999999997
20831,20250516,4377,Completed,20,4.99,127.42999999999999,87.06
20832,20240425,592,Completed,0,4.99,393.94,248.13
20833,20250120,1594,Completed,15,0.0,181.93,139.84
20834,20250625,2331,Completed,20,0.0,223.94,150.46
20835,20251118,1167,Completed,0,4.99,89.64999999999999,51.0
20836,20240215,1585,Completed,0,0.0,493.51,317.33000000000004
20837,20250516,4784,Completed,0,6.99,315.34000000000003,206.5
20838,20250820,1153,Completed,15,0.0,393.5,244.64999999999998
20839,20250308,511,Completed,10,0.0,502.6300000000001,280.82000000000005
20840,20240726,2166,Completed,15,6.99,172.44,102.8
20841,20250126,1089,Completed,0,0.0,842.13,602.22
20842,20240513,2960,Completed,20,4.99,311.28,199.49
20843,20250424,1936,Completed,15,0.0,235.39000000000001,158.05
20844,20250417,3692,Returned,20,0.0,540.39,329.58000000000004
20845,20240403,4558,Completed,20,0.0,384.08000000000004,221.37
20846,20240805,1319,Completed,10,0.0,303.61,178.78
20847,20251028,4388,Completed,10,0.0,347.66999999999996,249.54
20848,20240420,1247,Completed,15,0.0,93.53,68.55
20849,20250329,3996,Completed,5,4.99,371.21000000000004,255.86
20850,20250527,3789,Completed,0,0.0,115.85,78.98
20851,20251021,4982,Cancelled,15,6.99,294.73,168.7
20852,20240404,481,Completed,20,0.0,202.57999999999998,134.69
20853,20250801,148,Completed,15,9.99,408.66,253.75
20854,20250206,4682,Completed,0,6.99,415.49,306.13
20855,20240806,3335,Completed,10,4.99,192.59,144.57
20856,20241201,414,Completed,0,0.0,486.21000000000004,300.52
20857,20240523,3417,Completed,5,6.99,200.14000000000001,132.93
20858,20240823,1198,Completed,15,6.99,520.2,311.01
20859,20250704,2002,Completed,0,0.0,701.15,465.05
20860,20250629,2044,Completed,0,4.99,579.03,370.49
20861,20250526,1055,Completed,10,0.0,390.85,286.83000000000004
20862,20241005,2031,Completed,10,0.0,146.91,86.16
20863,20240720,2227,Completed,0,0.0,144.08,78.8
20864,20250224,4422,Completed,0,0.0,515.55,321.04
20865,20240402,1490,Completed,15,0.0,772.74,537.34
20866,20250619,3159,Completed,10,0.0,359.86,247.9
20867,20240102,444,Completed,15,9.99,261.19,174.69
20868,20250917,4715,Completed,15,0.0,236.59000000000003,134.54000000000002
20869,20251118,4541,Completed,15,4.99,475.4,310.40999999999997
20870,20240917,260,Completed,20,4.99,235.9,153.41
20871,20251006,384,Cancelled,0,9.99,739.47,535.39
20872,20241012,868,Returned,0,4.99,204.60000000000002,136.0
20873,20241120,2627,Completed,20,9.99,84.97,72.89
20874,20241001,3450,Completed,10,4.99,143.3,89.48
20875,20251226,2119,Completed,0,0.0,190.03,121.19
20876,20250813,4721,Completed,0,4.99,314.95000000000005,191.95
20877,20250512,4327,Completed,0,4.99,210.52000000000004,160.0
20878,20240329,1717,Completed,0,4.99,579.02,347.52000000000004
20879,20240422,2747,Completed,0,0.0,298.3,198.73
20880,20240421,4069,Completed,0,6.99,217.37,149.29
20881,20241213,1591,Completed,10,9.99,357.52,236.75
20882,20251116,107,Completed,0,0.0,142.74,93.68
20883,20241031,1877,Completed,0,9.99,963.89,643.23
20884,20241217,2433,Completed,0,0.0,312.99,185.54000000000002
20885,20240724,2839,Completed,5,0.0,89.64,63.23
20886,20240224,1179,Completed,5,4.99,122.38,77.15
20887,20240502,1514,Completed,10,4.99,119.71,74.15
20888,20240213,4129,Completed,10,0.0,236.99,144.1
20889,20251231,1767,Completed,15,6.99,345.12,222.64
20890,20250222,1321,Completed,5,0.0,268.04,174.63
20891,20251204,3408,Completed,15,0.0,469.55,317.14
20892,20241214,2090,Completed,0,6.99,312.02,210.18
20893,20240229,2605,Completed,0,0.0,326.48,220.69
20894,20240228,1633,Completed,0,9.99,580.08,376.71000000000004
20895,20250305,2885,Completed,0,6.99,53.14,27.33
20896,20240213,2046,Completed,0,0.0,169.8,123.4
20897,20240611,2615,Completed,20,0.0,329.06,222.54
20898,20250411,2848,Completed,0,4.99,152.88,106.01
20899,20241217,4834,Completed,20,0.0,143.45,118.64
20900,20251106,659,Completed,0,4.99,340.81,242.31
20901,20250822,1812,Completed,20,4.99,202.39000000000001,131.24
20902,20250606,4658,Completed,0,0.0,475.85,302.15
20903,20240411,942,Completed,0,4.99,255.76999999999998,158.93
20904,20250702,1868,Completed,10,0.0,578.74,381.91
20905,20240122,201,Completed,20,6.99,370.81,225.81
20906,20240329,3807,Completed,0,0.0,154.16,101.19
20907,20240406,2559,Completed,5,0.0,384.43,264.84
20908,20240421,24,Completed,5,0.0,212.26,143.65
20909,20240409,2920,Completed,0,0.0,155.62,102.25
20910,20250219,4212,Cancelled,20,0.0,575.24,364.29
20911,20251119,1350,Completed,15,0.0,110.08,68.62
20912,20250827,3999,Completed,0,0.0,209.2,143.65
20913,20251220,4862,Returned,5,0.0,260.73,159.69
20914,20240124,2294,Completed,0,4.99,372.07000000000005,237.17000000000002
20915,20240829,936,Completed,10,0.0,506.15,319.45
20916,20251212,4628,Completed,5,9.99,239.95000000000002,148.99
20917,20251129,3253,Completed,0,0.0,281.57,192.78
20918,20250108,1894,Completed,0,0.0,254.07,181.51999999999998
20919,20250119,2909,Completed,0,4.99,329.76,201.69
20920,20250727,183,Completed,10,0.0,88.69,59.63
20921,20250223,2875,Completed,0,6.99,423.69,278.53
20922,20241129,1706,Completed,15,0.0,56.22,43.53
20923,20250221,1713,Completed,0,0.0,133.64000000000001,76.89
20924,20250223,2861,Completed,0,4.99,455.73,313.03
20925,20240904,2442,Completed,0,0.0,266.23,182.38
20926,20241225,1968,Completed,0,6.99,523.13,346.44
20927,20241104,3013,Completed,0,0.0,386.49,223.02
20928,20250724,3903,Completed,15,0.0,232.35000000000002,170.34
20929,20240809,4609,Completed,0,4.99,279.96000000000004,190.98
20930,20240305,3347,Completed,0,0.0,459.39,266.94
20931,20240404,4787,Completed,15,0.0,452.07,308.12
20932,20250110,1738,Completed,0,0.0,216.2,145.82
20933,20240109,3634,Completed,0,4.99,403.67,240.03
20934,20240927,983,Completed,0,4.99,134.19,81.51
20935,20240423,861,Completed,20,6.99,109.35,87.61
20936,20250223,4132,Completed,0,4.99,407.28000000000003,254.54
20937,20240412,2388,Completed,5,6.99,184.25,124.75
20938,20250308,3156,Completed,0,0.0,211.42000000000002,123.84
20939,20240601,1676,Completed,10,0.0,52.53,31.91
20940,20241127,5,Completed,10,0.0,227.94,170.32
20941,20250315,4405,Returned,20,0.0,317.44,207.36
20942,20240916,3475,Completed,10,0.0,321.07,181.66
20943,20241119,4083,Completed,0,0.0,606.04,339.99
20944,20250120,3975,Completed,0,0.0,323.75,209.26
20945,20240409,2770,Completed,15,9.99,429.34,291.3
20946,20250716,3751,Completed,15,0.0,691.78,467.28999999999996
20947,20250811,1169,Completed,0,0.0,440.71,277.82
20948,20250322,1320,Completed,15,0.0,356.25,245.33
20949,20250314,282,Completed,0,9.99,229.64000000000001,161.35
20950,20240218,4011,Completed,20,0.0,248.96000000000004,148.05
20951,20240927,1379,Completed,20,0.0,340.23,226.66
20952,20240117,71,Completed,0,0.0,604.51,400.57000000000005
20953,20240622,4097,Completed,15,4.99,200.11,151.61
20954,20240424,3519,Completed,0,0.0,343.67,243.56
20955,20240724,2965,Completed,0,4.99,206.21,128.63
20956,20250921,562,Completed,15,4.99,41.35,30.45
20957,20240727,4590,Completed,20,4.99,180.31,144.54000000000002
20958,20240724,125,Completed,0,9.99,200.28,131.12
20959,20240614,2391,Completed,0,0.0,133.66,73.43
20960,20251226,4516,Completed,0,0.0,101.4,59.36
20961,20240620,4060,Completed,0,0.0,458.33,277.18
20962,20251212,2456,Completed,15,4.99,94.35,82.29
20963,20250325,4188,Completed,10,9.99,45.93,36.51
20964,20240809,1369,Completed,15,4.99,484.85,287.62
20965,20240211,80,Completed,5,0.0,127.33000000000001,70.36
20966,20250803,4970,Completed,20,0.0,67.45,56.93
20967,20250720,1234,Completed,15,6.99,317.87,220.6
20968,20240729,4004,Returned,5,0.0,366.65000000000003,246.35
20969,20240819,2272,Completed,0,0.0,158.25,117.87
20970,20250124,3644,Completed,0,4.99,178.39,116.97999999999999
20971,20250220,3088,Completed,20,9.99,266.69,169.95
20972,20240612,2277,Completed,0,0.0,144.08,78.8
20973,20250103,4842,Completed,0,9.99,50.68,24.67
20974,20240527,2589,Completed,10,0.0,214.44,140.45999999999998
20975,20240404,372,Completed,15,0.0,139.76,113.50999999999999
20976,20250527,2728,Completed,0,6.99,80.8,51.52
20977,20250720,4275,Completed,10,4.99,280.49,214.47
20978,20240601,1488,Completed,20,4.99,106.32,66.39
20979,20250810,43,Completed,0,6.99,195.16000000000003,116.52
20980,20250122,774,Completed,0,6.99,527.96,382.66
20981,20250317,3119,Completed,0,6.99,360.89,227.76999999999998
20982,20250127,3352,Completed,0,0.0,166.32,111.93
20983,20240808,2340,Completed,0,9.99,216.92000000000002,150.65
20984,20240624,426,Completed,0,6.99,135.64000000000001,75.99
20985,20251027,271,Completed,0,6.99,83.05,40.56
20986,20250603,1029,Completed,0,4.99,154.69,85.78999999999999
20987,20240826,2861,Completed,0,6.99,121.42999999999999,60.46
20988,20240101,1373,Completed,0,6.99,370.01,234.68
20989,20251201,3585,Completed,0,0.0,495.41999999999996,365.31000000000006
20990,20250411,2879,Completed,0,4.99,156.25,92.5
20991,20240512,2686,Completed,15,0.0,257.13,186.22
20992,20240113,3923,Completed,20,4.99,227.63,167.8
20993,20241121,2716,Completed,20,0.0,191.7,136.36
20994,20240309,1018,Completed,15,0.0,125.81,97.02000000000001
20995,20250908,4516,Completed,0,0.0,131.65,78.77
20996,20240924,1310,Completed,0,4.99,135.87,85.57
20997,20250218,443,Completed,0,0.0,287.52,183.64
20998,20250414,3666,Completed,0,6.99,347.13,215.01
20999,20240709,970,Completed,0,0.0,115.47,58.87
21000,20240128,3679,Completed,20,0.0,140.38,89.28
21001,20250417,1156,Completed,5,0.0,239.0,172.89
21002,20240713,290,Completed,0,0.0,433.71,283.84000000000003
21003,20250110,4034,Completed,0,0.0,307.28,177.95999999999998
21004,20240527,2159,Completed,0,0.0,514.42,334.01
21005,20250123,89,Completed,0,0.0,285.04,178.14999999999998
21006,20250629,3199,Completed,5,9.99,817.5500000000001,497.21999999999997
21007,20240414,2694,Completed,0,0.0,157.60000000000002,82.0
21008,20251009,4948,Completed,20,9.99,358.66,262.29999999999995
21009,20251008,3303,Completed,15,4.99,314.18,196.51999999999998
21010,20240222,457,Completed,0,0.0,106.94999999999999,67.19999999999999
21011,20250828,2413,Completed,0,6.99,284.67,194.26
21012,20241216,862,Returned,10,0.0,363.90999999999997,239.26999999999998
21013,20241006,264,Completed,0,0.0,278.38,164.2
21014,20240204,1760,Completed,15,4.99,121.49,74.85
21015,20240829,3369,Completed,5,0.0,82.1,45.2
21016,20241206,2854,Completed,15,4.99,367.29,253.79000000000002
21017,20241225,4298,Completed,0,0.0,299.09,216.0
21018,20240517,4380,Completed,0,0.0,365.28999999999996,252.63
21019,20241224,2377,Completed,0,0.0,344.9,217.96
21020,20250427,2454,Completed,0,4.99,253.69,156.47000000000003
21021,20240722,3615,Completed,15,0.0,550.27,403.39
21022,20250409,2793,Completed,5,6.99,136.68,89.96
21023,20241109,4214,Completed,0,0.0,479.19,318.8
21024,20251230,4912,Completed,10,6.99,434.94,314.4
21025,20240203,157,Returned,0,0.0,120.31,85.07
21026,20250811,2710,Completed,0,9.99,215.92000000000002,114.12
21027,20250601,4450,Completed,5,0.0,170.73,98.64
21028,20240629,2054,Completed,0,0.0,59.65,31.98
21029,20240820,2993,Completed,20,0.0,59.629999999999995,52.01
21030,20251028,4649,Completed,0,0.0,560.18,396.36
21031,20240819,3752,Completed,10,0.0,137.54,83.65
21032,20240109,4469,Completed,10,0.0,506.19000000000005,322.28999999999996
21033,20240712,776,Completed,5,6.99,742.0,486.34000000000003
21034,20250607,168,Completed,20,4.99,47.09,49.08
21035,20241212,4506,Completed,0,0.0,387.94,236.41
21036,20251026,802,Completed,0,6.99,385.02,214.53
21037,20240806,1222,Completed,15,0.0,214.8,159.03
21038,20240722,3835,Completed,0,0.0,867.73,649.2
21039,20251023,963,Completed,0,0.0,386.38,216.04000000000002
21040,20240911,4627,Completed,10,4.99,389.85,232.44
21041,20250712,815,Completed,0,0.0,433.63,268.17
21042,20250829,2316,Completed,0,9.99,407.37,238.63
21043,20240519,4573,Completed,15,9.99,190.24,103.1
21044,20250324,2777,Completed,0,6.99,334.87,189.67000000000002
21045,20250202,3642,Completed,0,4.99,640.6,382.16
21046,20241028,2691,Completed,15,4.99,571.81,304.90999999999997
21047,20250320,4129,Completed,0,6.99,778.21,483.59999999999997
21048,20251229,4069,Completed,15,4.99,211.34,157.36
21049,20241125,4979,Completed,0,0.0,228.29,170.46
21050,20240530,4538,Completed,0,0.0,146.59,93.3
21051,20241008,2183,Completed,0,6.99,221.3,140.66
21052,20240305,2527,Completed,10,4.99,200.56,147.68
21053,20241031,1582,Completed,10,6.99,560.76,329.55
21054,20250125,1245,Completed,15,4.99,341.62,223.84
21055,20240925,1236,Completed,0,0.0,304.49,199.28
21056,20250925,4124,Completed,0,6.99,314.85,223.66
21057,20250102,2012,Completed,0,6.99,780.8900000000001,455.26
21058,20251029,4515,Completed,5,9.99,270.64,144.18
21059,20250515,2677,Completed,10,0.0,292.92,211.39
21060,20240221,1659,Completed,0,6.99,337.16,221.24
21061,20250130,226,Cancelled,5,4.99,362.43,223.49
21062,20251113,4540,Completed,5,0.0,390.71000000000004,267.46
21063,20250827,3638,Completed,15,0.0,400.62,250.46
21064,20240310,4766,Completed,0,6.99,182.16000000000003,103.4
21065,20250329,4334,Completed,0,0.0,399.88,227.55
21066,20251231,230,Completed,0,4.99,199.71,132.51
21067,20241020,892,Completed,10,4.99,326.18,194.82999999999998
21068,20241029,230,Completed,5,6.99,224.14,122.75999999999999
21069,20251016,4347,Completed,0,4.99,334.98,189.32999999999998
21070,20250420,3565,Completed,0,0.0,322.78,226.74
21071,20250126,2850,Completed,0,0.0,287.67,189.37
21072,20250912,8,Completed,0,4.99,580.77,434.77
21073,20251027,288,Completed,0,0.0,193.24,113.32
21074,20251201,3948,Completed,0,4.99,599.54,350.43
21075,20251011,341,Completed,0,6.99,242.45000000000002,167.12
21076,20251128,1269,Completed,0,0.0,171.12,122.00999999999999
21077,20241115,1800,Completed,0,4.99,255.22,137.34
21078,20250926,4579,Completed,0,0.0,64.89,42.98
21079,20250519,1404,Returned,0,0.0,506.39,348.04
21080,20240624,872,Completed,15,4.99,468.25,336.31
21081,20251206,2414,Completed,0,9.99,173.44,118.64
21082,20240203,1656,Completed,0,9.99,407.40000000000003,251.18
21083,20250328,3117,Returned,20,6.99,353.98,217.74
21084,20241126,4966,Completed,0,6.99,216.8,122.5
21085,20250304,2800,Completed,0,6.99,624.54,382.1
21086,20250728,1636,Completed,0,4.99,189.42000000000002,116.45
21087,20240725,4146,Completed,0,0.0,486.8,307.05
21088,20240214,4381,Completed,15,6.99,481.93,305.59000000000003
21089,20241227,4395,Completed,20,0.0,485.63000000000005,358.19
21090,20241217,2082,Completed,15,9.99,244.07,173.54000000000002
21091,20250630,2343,Completed,5,4.99,139.11,89.05
21092,20240122,3949,Completed,0,4.99,700.02,467.78
21093,20250101,1041,Completed,15,0.0,307.12,190.67000000000002
21094,20240909,2762,Completed,15,0.0,426.34000000000003,306.21
21095,20250416,4034,Completed,10,4.99,209.68,130.65
21096,20250610,4423,Completed,20,4.99,153.62,126.05
21097,20250908,3362,Completed,0,6.99,349.89,215.60000000000002
21098,20240613,2536,Cancelled,0,6.99,97.64999999999999,51.97
21099,20250616,4851,Completed,0,0.0,290.38,171.66
21100,20241107,2974,Completed,5,9.99,116.5,68.09
21101,20250326,3266,Completed,15,4.99,307.98,183.15
21102,20250728,3502,Returned,0,6.99,69.96,47.68
21103,20250818,3610,Cancelled,20,0.0,649.4200000000001,495.73
21104,20241022,2965,Completed,20,0.0,605.02,407.86
21105,20241207,183,Completed,0,0.0,222.23000000000002,144.86
21106,20241206,3352,Completed,0,4.99,163.27,100.66
21107,20250928,3988,Completed,0,4.99,410.86,269.2
21108,20240625,2319,Completed,20,0.0,193.8,153.76999999999998
21109,20251122,843,Completed,0,4.99,284.86,160.42000000000002
21110,20251017,3326,Completed,0,9.99,211.99,136.16
21111,20250416,623,Completed,0,6.99,256.62,187.51
21112,20241116,2383,Completed,15,0.0,235.63,167.14
21113,20240920,4572,Completed,0,0.0,432.85,312.37
21114,20251204,3004,Completed,0,9.99,110.0,55.19
21115,20250126,3645,Completed,0,4.99,293.02,177.26
21116,20251225,4197,Completed,0,6.99,190.63,122.19
21117,20241125,4007,Completed,20,0.0,334.7,247.85000000000002
21118,20251030,3045,Completed,0,6.99,150.63,96.19
21119,20250116,2709,Completed,15,0.0,445.42,279.62
21120,20240116,873,Completed,0,0.0,397.02,248.04
21121,20240520,2008,Completed,5,6.99,93.55,63.18
21122,20241212,1955,Completed,15,9.99,476.97,296.48
21123,20240927,4215,Completed,15,4.99,395.76,263.06
21124,20250522,2743,Completed,0,0.0,212.18,155.78
21125,20241029,1235,Completed,15,0.0,73.5,51.09
21126,20250427,1019,Completed,15,4.99,136.78,88.67
21127,20250511,946,Returned,0,0.0,737.3299999999999,419.90999999999997
21128,20251125,3160,Completed,20,6.99,206.07,153.81
21129,20241002,2133,Completed,15,9.99,395.3,228.2
21130,20240320,1947,Completed,10,6.99,164.01000000000002,122.37
21131,20250928,3099,Completed,5,9.99,245.26,158.39999999999998
21132,20250902,2647,Completed,20,4.99,107.94999999999999,82.81
21133,20240620,3368,Completed,20,0.0,293.31,184.14
21134,20240606,4851,Completed,0,0.0,180.31,123.07000000000001
21135,20240314,25,Completed,15,0.0,510.55999999999995,333.13
21136,20251117,4582,Completed,0,4.99,156.3,104.96000000000001
21137,20241011,649,Completed,0,9.99,111.47999999999999,73.68
21138,20240620,4407,Completed,15,4.99,620.95,431.35
21139,20250112,4518,Completed,5,0.0,356.86,248.69
21140,20241201,4062,Completed,0,0.0,459.38,267.26
21141,20250907,162,Completed,5,6.99,396.39,276.20000000000005
21142,20250225,3346,Completed,0,4.99,268.28999999999996,158.72
21143,20241209,1077,Completed,15,9.99,668.07,429.92999999999995
21144,20250914,2670,Completed,0,0.0,508.84,355.12
21145,20250611,4616,Completed,15,4.99,283.94,186.64
