event_id,session_id,customer_id,date_key,channel_id,campaign_id,page,event_type,device,region
13312,S00006118,639.0,20250416,4,8,checkout,checkout,Desktop,Boston
13313,S00006118,639.0,20250416,4,8,purchase,purchase,Desktop,Boston
13314,S00006119,,20250416,4,8,visit,visit,Desktop,Seattle
13315,S00006119,378.0,20250416,4,8,product_view,product_view,Desktop,Seattle
13316,S00006119,378.0,20250416,4,8,add_to_cart,add_to_cart,Desktop,Seattle
13317,S00006120,,20250416,4,8,visit,visit,Desktop,Atlanta
13318,S00006120,,20250416,4,8,product_view,product_view,Desktop,Atlanta
13319,S00006121,4174.0,20250416,4,8,visit,visit,Mobile,Denver
13320,S00006122,,20250416,5,10,visit,visit,Desktop,San Francisco
13321,S00006122,4533.0,20250416,5,10,product_view,product_view,Desktop,San Francisco
13322,S00006122,4533.0,20250416,5,10,add_to_cart,add_to_cart,Desktop,San Francisco
13323,S00006122,4533.0,20250416,5,10,checkout,checkout,Desktop,San Francisco
13324,S00006122,,20250416,5,10,purchase,purchase,Desktop,San Francisco
13325,S00006123,,20250416,5,10,visit,visit,Mobile,New York
13326,S00006124,3493.0,20250416,5,10,visit,visit,Desktop,Austin
13327,S00006125,513.0,20250416,5,10,visit,visit,Desktop,Seattle
13328,S00006125,513.0,20250416,5,10,product_view,product_view,Desktop,Seattle
13329,S00006125,513.0,20250416,5,10,add_to_cart,add_to_cart,Desktop,Seattle
13330,S00006126,,20250416,5,10,visit,visit,Mobile,Denver
13331,S00006126,,20250416,5,10,product_view,product_view,Mobile,Denver
13332,S00006126,2064.0,20250416,5,10,add_to_cart,add_to_cart,Mobile,Denver
13333,S00006127,4118.0,20250416,5,10,visit,visit,Mobile,San Francisco
13334,S00006127,4118.0,20250416,5,10,product_view,product_view,Mobile,San Francisco
13335,S00006128,1038.0,20250416,5,10,visit,visit,Mobile,Boston
13336,S00006129,1588.0,20250416,5,10,visit,visit,Desktop,Denver
13337,S00006129,,20250416,5,10,product_view,product_view,Desktop,Denver
13338,S00006129,1588.0,20250416,5,10,add_to_cart,add_to_cart,Desktop,Denver
13339,S00006129,,20250416,5,10,checkout,checkout,Desktop,Denver
13340,S00006129,1588.0,20250416,5,10,purchase,purchase,Desktop,Denver
13341,S00006130,,20250416,6,12,visit,visit,Mobile,Atlanta
13342,S00006130,4811.0,20250416,6,12,product_view,product_view,Mobile,Atlanta
13343,S00006131,,20250416,6,12,visit,visit,Mobile,Atlanta
13344,S00006131,2043.0,20250416,6,12,product_view,product_view,Mobile,Atlanta
13345,S00006132,,20250416,6,12,visit,visit,Mobile,Seattle
13346,S00006133,1078.0,20250416,6,12,visit,visit,Mobile,San Francisco
13347,S00006133,1078.0,20250416,6,12,product_view,product_view,Mobile,San Francisco
13348,S00006134,1454.0,20250417,1,2,visit,visit,Mobile,Miami
13349,S00006135,2256.0,20250417,1,2,visit,visit,Desktop,Miami
13350,S00006135,2256.0,20250417,1,2,product_view,product_view,Desktop,Miami
13351,S00006135,2256.0,20250417,1,2,add_to_cart,add_to_cart,Desktop,Miami
13352,S00006136,1323.0,20250417,1,2,visit,visit,Mobile,Boston
13353,S00006136,1323.0,20250417,1,2,product_view,product_view,Mobile,Boston
13354,S00006137,4596.0,20250417,1,2,visit,visit,Desktop,Seattle
13355,S00006138,,20250417,1,2,visit,visit,Mobile,New York
13356,S00006139,4625.0,20250417,1,2,visit,visit,Mobile,San Francisco
13357,S00006140,3047.0,20250417,1,2,visit,visit,Desktop,New York
13358,S00006141,2639.0,20250417,1,2,visit,visit,Desktop,Dallas
13359,S00006141,2639.0,20250417,1,2,product_view,product_view,Desktop,Dallas
13360,S00006142,,20250417,1,2,visit,visit,Desktop,Miami
13361,S00006142,257.0,20250417,1,2,product_view,product_view,Desktop,Miami
13362,S00006142,257.0,20250417,1,2,add_to_cart,add_to_cart,Desktop,Miami
13363,S00006142,,20250417,1,2,checkout,checkout,Desktop,Miami
13364,S00006142,257.0,20250417,1,2,purchase,purchase,Desktop,Miami
13365,S00006143,2445.0,20250417,1,2,visit,visit,Desktop,Miami
13366,S00006144,3302.0,20250417,1,2,visit,visit,Mobile,San Francisco
13367,S00006144,,20250417,1,2,product_view,product_view,Mobile,San Francisco
13368,S00006145,,20250417,2,4,visit,visit,Desktop,Denver
13369,S00006145,,20250417,2,4,product_view,product_view,Desktop,Denver
13370,S00006145,2598.0,20250417,2,4,add_to_cart,add_to_cart,Desktop,Denver
13371,S00006145,2598.0,20250417,2,4,checkout,checkout,Desktop,Denver
13372,S00006145,2598.0,20250417,2,4,purchase,purchase,Desktop,Denver
13373,S00006146,4374.0,20250417,2,4,visit,visit,Desktop,San Francisco
13374,S00006147,4005.0,20250417,2,4,visit,visit,Mobile,Boston
13375,S00006147,4005.0,20250417,2,4,product_view,product_view,Mobile,Boston
13376,S00006148,725.0,20250417,2,4,visit,visit,Mobile,Denver
13377,S00006148,725.0,20250417,2,4,product_view,product_view,Mobile,Denver
13378,S00006149,,20250417,2,4,visit,visit,Desktop,Austin
13379,S00006149,4484.0,20250417,2,4,product_view,product_view,Desktop,Austin
13380,S00006150,,20250417,2,4,visit,visit,Mobile,Dallas
13381,S00006150,,20250417,2,4,product_view,product_view,Mobile,Dallas
13382,S00006151,,20250417,2,4,visit,visit,Mobile,Miami
13383,S00006151,1434.0,20250417,2,4,product_view,product_view,Mobile,Miami
13384,S00006152,1300.0,20250417,2,4,visit,visit,Tablet,New York
13385,S00006152,1300.0,20250417,2,4,product_view,product_view,Tablet,New York
13386,S00006153,4016.0,20250417,2,4,visit,visit,Mobile,Dallas
13387,S00006153,,20250417,2,4,product_view,product_view,Mobile,Dallas
13388,S00006154,4238.0,20250417,2,4,visit,visit,Desktop,San Francisco
13389,S00006154,4238.0,20250417,2,4,product_view,product_view,Desktop,San Francisco
13390,S00006155,674.0,20250417,2,4,visit,visit,Desktop,Denver
13391,S00006156,,20250417,2,4,visit,visit,Desktop,New York
13392,S00006157,3972.0,20250417,2,4,visit,visit,Tablet,Atlanta
13393,S00006158,932.0,20250417,2,4,visit,visit,Desktop,Miami
13394,S00006159,2992.0,20250417,2,4,visit,visit,Mobile,Dallas
13395,S00006159,,20250417,2,4,product_view,product_view,Mobile,Dallas
13396,S00006160,,20250417,3,6,visit,visit,Desktop,Chicago
13397,S00006160,4579.0,20250417,3,6,product_view,product_view,Desktop,Chicago
13398,S00006161,551.0,20250417,3,6,visit,visit,Mobile,Boston
13399,S00006161,,20250417,3,6,product_view,product_view,Mobile,Boston
13400,S00006161,551.0,20250417,3,6,add_to_cart,add_to_cart,Mobile,Boston
13401,S00006161,551.0,20250417,3,6,checkout,checkout,Mobile,Boston
13402,S00006161,551.0,20250417,3,6,purchase,purchase,Mobile,Boston
13403,S00006162,2799.0,20250417,3,6,visit,visit,Mobile,Austin
13404,S00006162,,20250417,3,6,product_view,product_view,Mobile,Austin
13405,S00006163,4765.0,20250417,3,6,visit,visit,Desktop,Denver
13406,S00006163,4765.0,20250417,3,6,product_view,product_view,Desktop,Denver
13407,S00006164,,20250417,3,6,visit,visit,Desktop,Chicago
13408,S00006164,3025.0,20250417,3,6,product_view,product_view,Desktop,Chicago
13409,S00006165,,20250417,3,6,visit,visit,Desktop,Austin
13410,S00006165,,20250417,3,6,product_view,product_view,Desktop,Austin
13411,S00006165,3063.0,20250417,3,6,add_to_cart,add_to_cart,Desktop,Austin
13412,S00006165,3063.0,20250417,3,6,checkout,checkout,Desktop,Austin
13413,S00006166,2449.0,20250417,3,6,visit,visit,Desktop,Chicago
13414,S00006167,2740.0,20250417,3,6,visit,visit,Desktop,San Francisco
13415,S00006167,2740.0,20250417,3,6,product_view,product_view,Desktop,San Francisco
13416,S00006168,3301.0,20250417,3,6,visit,visit,Mobile,Miami
13417,S00006168,3301.0,20250417,3,6,product_view,product_view,Mobile,Miami
13418,S00006168,3301.0,20250417,3,6,add_to_cart,add_to_cart,Mobile,Miami
13419,S00006168,,20250417,3,6,checkout,checkout,Mobile,Miami
13420,S00006169,,20250417,3,6,visit,visit,Mobile,Atlanta
13421,S00006169,4184.0,20250417,3,6,product_view,product_view,Mobile,Atlanta
13422,S00006169,4184.0,20250417,3,6,add_to_cart,add_to_cart,Mobile,Atlanta
13423,S00006169,4184.0,20250417,3,6,checkout,checkout,Mobile,Atlanta
13424,S00006169,,20250417,3,6,purchase,purchase,Mobile,Atlanta
13425,S00006170,4150.0,20250417,3,6,visit,visit,Mobile,Chicago
13426,S00006170,4150.0,20250417,3,6,product_view,product_view,Mobile,Chicago
13427,S00006171,3505.0,20250417,3,6,visit,visit,Desktop,Dallas
13428,S00006172,4870.0,20250417,3,6,visit,visit,Desktop,San Francisco
13429,S00006172,4870.0,20250417,3,6,product_view,product_view,Desktop,San Francisco
13430,S00006172,4870.0,20250417,3,6,add_to_cart,add_to_cart,Desktop,San Francisco
13431,S00006172,,20250417,3,6,checkout,checkout,Desktop,San Francisco
13432,S00006173,,20250417,3,6,visit,visit,Mobile,Austin
13433,S00006174,4196.0,20250417,3,6,visit,visit,Mobile,San Francisco
13434,S00006174,4196.0,20250417,3,6,product_view,product_view,Mobile,San Francisco
13435,S00006175,3741.0,20250417,3,6,visit,visit,Mobile,Atlanta
13436,S00006175,3741.0,20250417,3,6,product_view,product_view,Mobile,Atlanta
13437,S00006175,3741.0,20250417,3,6,add_to_cart,add_to_cart,Mobile,Atlanta
13438,S00006176,,20250417,4,8,visit,visit,Mobile,Dallas
13439,S00006176,4077.0,20250417,4,8,product_view,product_view,Mobile,Dallas
13440,S00006177,4937.0,20250417,4,8,visit,visit,Desktop,New York
13441,S00006177,4937.0,20250417,4,8,product_view,product_view,Desktop,New York
13442,S00006177,4937.0,20250417,4,8,add_to_cart,add_to_cart,Desktop,New York
13443,S00006178,2940.0,20250417,4,8,visit,visit,Mobile,Seattle
13444,S00006179,3615.0,20250417,4,8,visit,visit,Desktop,Miami
13445,S00006179,,20250417,4,8,product_view,product_view,Desktop,Miami
13446,S00006180,,20250417,4,8,visit,visit,Mobile,Atlanta
13447,S00006180,2346.0,20250417,4,8,product_view,product_view,Mobile,Atlanta
13448,S00006180,2346.0,20250417,4,8,add_to_cart,add_to_cart,Mobile,Atlanta
13449,S00006180,2346.0,20250417,4,8,checkout,checkout,Mobile,Atlanta
13450,S00006180,2346.0,20250417,4,8,purchase,purchase,Mobile,Atlanta
13451,S00006181,4.0,20250417,4,8,visit,visit,Desktop,Denver
13452,S00006181,4.0,20250417,4,8,product_view,product_view,Desktop,Denver
13453,S00006182,,20250417,4,8,visit,visit,Desktop,Austin
13454,S00006182,699.0,20250417,4,8,product_view,product_view,Desktop,Austin
13455,S00006182,,20250417,4,8,add_to_cart,add_to_cart,Desktop,Austin
13456,S00006183,,20250417,4,8,visit,visit,Desktop,Austin
13457,S00006183,,20250417,4,8,product_view,product_view,Desktop,Austin
13458,S00006184,975.0,20250417,4,8,visit,visit,Desktop,Seattle
13459,S00006184,975.0,20250417,4,8,product_view,product_view,Desktop,Seattle
13460,S00006185,3882.0,20250417,4,8,visit,visit,Mobile,San Francisco
13461,S00006186,2281.0,20250417,5,10,visit,visit,Desktop,New York
13462,S00006186,2281.0,20250417,5,10,product_view,product_view,Desktop,New York
13463,S00006186,2281.0,20250417,5,10,add_to_cart,add_to_cart,Desktop,New York
13464,S00006187,2101.0,20250417,5,10,visit,visit,Mobile,Boston
13465,S00006188,129.0,20250417,5,10,visit,visit,Mobile,Austin
13466,S00006188,129.0,20250417,5,10,product_view,product_view,Mobile,Austin
13467,S00006189,,20250417,5,10,visit,visit,Desktop,Chicago
13468,S00006190,1344.0,20250417,5,10,visit,visit,Desktop,New York
13469,S00006190,1344.0,20250417,5,10,product_view,product_view,Desktop,New York
13470,S00006190,1344.0,20250417,5,10,add_to_cart,add_to_cart,Desktop,New York
13471,S00006190,1344.0,20250417,5,10,checkout,checkout,Desktop,New York
13472,S00006190,1344.0,20250417,5,10,purchase,purchase,Desktop,New York
13473,S00006191,84.0,20250417,5,10,visit,visit,Mobile,Chicago
13474,S00006191,84.0,20250417,5,10,product_view,product_view,Mobile,Chicago
13475,S00006191,84.0,20250417,5,10,add_to_cart,add_to_cart,Mobile,Chicago
13476,S00006191,84.0,20250417,5,10,checkout,checkout,Mobile,Chicago
13477,S00006192,,20250417,5,10,visit,visit,Tablet,Miami
13478,S00006192,2047.0,20250417,5,10,product_view,product_view,Tablet,Miami
13479,S00006192,2047.0,20250417,5,10,add_to_cart,add_to_cart,Tablet,Miami
13480,S00006193,2312.0,20250417,5,10,visit,visit,Mobile,Atlanta
13481,S00006193,2312.0,20250417,5,10,product_view,product_view,Mobile,Atlanta
13482,S00006194,2331.0,20250417,5,10,visit,visit,Mobile,Atlanta
13483,S00006194,2331.0,20250417,5,10,product_view,product_view,Mobile,Atlanta
13484,S00006195,2947.0,20250417,5,10,visit,visit,Mobile,Seattle
13485,S00006195,2947.0,20250417,5,10,product_view,product_view,Mobile,Seattle
13486,S00006196,,20250417,5,10,visit,visit,Mobile,Boston
13487,S00006197,1954.0,20250417,5,10,visit,visit,Desktop,Denver
13488,S00006197,1954.0,20250417,5,10,product_view,product_view,Desktop,Denver
13489,S00006198,1525.0,20250417,6,12,visit,visit,Mobile,Atlanta
13490,S00006198,1525.0,20250417,6,12,product_view,product_view,Mobile,Atlanta
13491,S00006198,1525.0,20250417,6,12,add_to_cart,add_to_cart,Mobile,Atlanta
13492,S00006198,1525.0,20250417,6,12,checkout,checkout,Mobile,Atlanta
13493,S00006198,1525.0,20250417,6,12,purchase,purchase,Mobile,Atlanta
13494,S00006199,,20250417,6,12,visit,visit,Tablet,Dallas
13495,S00006200,4747.0,20250417,6,12,visit,visit,Desktop,Boston
13496,S00006200,4747.0,20250417,6,12,product_view,product_view,Desktop,Boston
13497,S00006201,4322.0,20250417,6,12,visit,visit,Desktop,San Francisco
13498,S00006201,4322.0,20250417,6,12,product_view,product_view,Desktop,San Francisco
13499,S00006201,,20250417,6,12,add_to_cart,add_to_cart,Desktop,San Francisco
13500,S00006201,4322.0,20250417,6,12,checkout,checkout,Desktop,San Francisco
13501,S00006201,,20250417,6,12,purchase,purchase,Desktop,San Francisco
13502,S00006202,14.0,20250417,6,12,visit,visit,Desktop,Miami
13503,S00006202,,20250417,6,12,product_view,product_view,Desktop,Miami
13504,S00006203,1262.0,20250417,6,12,visit,visit,Desktop,New York
13505,S00006203,1262.0,20250417,6,12,product_view,product_view,Desktop,New York
13506,S00006204,,20250417,6,12,visit,visit,Mobile,Atlanta
13507,S00006204,,20250417,6,12,product_view,product_view,Mobile,Atlanta
13508,S00006204,4953.0,20250417,6,12,add_to_cart,add_to_cart,Mobile,Atlanta
13509,S00006204,,20250417,6,12,checkout,checkout,Mobile,Atlanta
13510,S00006205,870.0,20250417,6,12,visit,visit,Desktop,Denver
13511,S00006206,4330.0,20250417,6,12,visit,visit,Tablet,Dallas
13512,S00006206,,20250417,6,12,product_view,product_view,Tablet,Dallas
13513,S00006207,4733.0,20250417,6,12,visit,visit,Mobile,Boston
13514,S00006207,4733.0,20250417,6,12,product_view,product_view,Mobile,Boston
13515,S00006208,710.0,20250418,1,2,visit,visit,Desktop,Chicago
13516,S00006208,710.0,20250418,1,2,product_view,product_view,Desktop,Chicago
13517,S00006209,1974.0,20250418,1,2,visit,visit,Mobile,Boston
13518,S00006209,1974.0,20250418,1,2,product_view,product_view,Mobile,Boston
13519,S00006210,,20250418,1,2,visit,visit,Desktop,Miami
13520,S00006210,4597.0,20250418,1,2,product_view,product_view,Desktop,Miami
13521,S00006210,4597.0,20250418,1,2,add_to_cart,add_to_cart,Desktop,Miami
13522,S00006211,1553.0,20250418,1,2,visit,visit,Tablet,Atlanta
13523,S00006211,1553.0,20250418,1,2,product_view,product_view,Tablet,Atlanta
13524,S00006212,2152.0,20250418,1,2,visit,visit,Desktop,Chicago
13525,S00006212,,20250418,1,2,product_view,product_view,Desktop,Chicago
13526,S00006213,,20250418,1,2,visit,visit,Desktop,Boston
13527,S00006214,94.0,20250418,1,2,visit,visit,Desktop,Boston
13528,S00006215,,20250418,1,2,visit,visit,Desktop,Austin
13529,S00006216,,20250418,1,2,visit,visit,Desktop,Denver
13530,S00006217,3425.0,20250418,1,2,visit,visit,Mobile,Boston
13531,S00006217,,20250418,1,2,product_view,product_view,Mobile,Boston
13532,S00006218,,20250418,1,2,visit,visit,Desktop,New York
13533,S00006218,,20250418,1,2,product_view,product_view,Desktop,New York
13534,S00006219,3275.0,20250418,2,4,visit,visit,Desktop,Boston
13535,S00006219,3275.0,20250418,2,4,product_view,product_view,Desktop,Boston
13536,S00006220,,20250418,2,4,visit,visit,Mobile,Atlanta
13537,S00006220,3400.0,20250418,2,4,product_view,product_view,Mobile,Atlanta
13538,S00006220,3400.0,20250418,2,4,add_to_cart,add_to_cart,Mobile,Atlanta
13539,S00006220,3400.0,20250418,2,4,checkout,checkout,Mobile,Atlanta
13540,S00006221,2882.0,20250418,2,4,visit,visit,Desktop,Boston
13541,S00006222,,20250418,2,4,visit,visit,Mobile,Boston
13542,S00006222,,20250418,2,4,product_view,product_view,Mobile,Boston
13543,S00006223,,20250418,2,4,visit,visit,Desktop,San Francisco
13544,S00006223,,20250418,2,4,product_view,product_view,Desktop,San Francisco
13545,S00006224,4139.0,20250418,2,4,visit,visit,Desktop,Miami
13546,S00006224,4139.0,20250418,2,4,product_view,product_view,Desktop,Miami
13547,S00006224,4139.0,20250418,2,4,add_to_cart,add_to_cart,Desktop,Miami
13548,S00006224,4139.0,20250418,2,4,checkout,checkout,Desktop,Miami
13549,S00006224,,20250418,2,4,purchase,purchase,Desktop,Miami
13550,S00006225,1634.0,20250418,2,4,visit,visit,Desktop,San Francisco
13551,S00006226,,20250418,2,4,visit,visit,Desktop,Dallas
13552,S00006226,778.0,20250418,2,4,product_view,product_view,Desktop,Dallas
13553,S00006227,,20250418,2,4,visit,visit,Mobile,Atlanta
13554,S00006227,,20250418,2,4,product_view,product_view,Mobile,Atlanta
13555,S00006228,588.0,20250418,2,4,visit,visit,Mobile,San Francisco
13556,S00006228,588.0,20250418,2,4,product_view,product_view,Mobile,San Francisco
13557,S00006228,588.0,20250418,2,4,add_to_cart,add_to_cart,Mobile,San Francisco
13558,S00006229,348.0,20250418,2,4,visit,visit,Mobile,Seattle
13559,S00006230,,20250418,2,4,visit,visit,Desktop,New York
13560,S00006230,1147.0,20250418,2,4,product_view,product_view,Desktop,New York
13561,S00006231,,20250418,2,4,visit,visit,Desktop,Atlanta
13562,S00006231,,20250418,2,4,product_view,product_view,Desktop,Atlanta
13563,S00006231,4798.0,20250418,2,4,add_to_cart,add_to_cart,Desktop,Atlanta
13564,S00006232,234.0,20250418,2,4,visit,visit,Mobile,Denver
13565,S00006232,234.0,20250418,2,4,product_view,product_view,Mobile,Denver
13566,S00006233,1688.0,20250418,2,4,visit,visit,Mobile,Chicago
13567,S00006233,1688.0,20250418,2,4,product_view,product_view,Mobile,Chicago
13568,S00006234,2349.0,20250418,2,4,visit,visit,Mobile,Seattle
13569,S00006234,2349.0,20250418,2,4,product_view,product_view,Mobile,Seattle
13570,S00006235,2251.0,20250418,2,4,visit,visit,Mobile,Chicago
13571,S00006236,905.0,20250418,2,4,visit,visit,Tablet,Seattle
13572,S00006236,905.0,20250418,2,4,product_view,product_view,Tablet,Seattle
13573,S00006237,,20250418,2,4,visit,visit,Mobile,Seattle
13574,S00006237,,20250418,2,4,product_view,product_view,Mobile,Seattle
13575,S00006238,1459.0,20250418,2,4,visit,visit,Mobile,Seattle
13576,S00006238,1459.0,20250418,2,4,product_view,product_view,Mobile,Seattle
13577,S00006238,1459.0,20250418,2,4,add_to_cart,add_to_cart,Mobile,Seattle
13578,S00006238,,20250418,2,4,checkout,checkout,Mobile,Seattle
13579,S00006239,2249.0,20250418,2,4,visit,visit,Desktop,Denver
13580,S00006240,,20250418,2,4,visit,visit,Desktop,Dallas
13581,S00006240,4970.0,20250418,2,4,product_view,product_view,Desktop,Dallas
13582,S00006241,3065.0,20250418,3,6,visit,visit,Mobile,Austin
13583,S00006241,,20250418,3,6,product_view,product_view,Mobile,Austin
13584,S00006242,,20250418,3,6,visit,visit,Mobile,Atlanta
13585,S00006243,,20250418,3,6,visit,visit,Desktop,Dallas
13586,S00006244,3094.0,20250418,3,6,visit,visit,Mobile,Boston
13587,S00006245,,20250418,3,6,visit,visit,Mobile,Dallas
13588,S00006245,997.0,20250418,3,6,product_view,product_view,Mobile,Dallas
13589,S00006246,4183.0,20250418,3,6,visit,visit,Desktop,San Francisco
13590,S00006247,4822.0,20250418,3,6,visit,visit,Desktop,Atlanta
13591,S00006248,,20250418,3,6,visit,visit,Mobile,Seattle
13592,S00006248,,20250418,3,6,product_view,product_view,Mobile,Seattle
13593,S00006248,3446.0,20250418,3,6,add_to_cart,add_to_cart,Mobile,Seattle
13594,S00006248,,20250418,3,6,checkout,checkout,Mobile,Seattle
13595,S00006249,492.0,20250418,3,6,visit,visit,Desktop,Chicago
13596,S00006250,,20250418,3,6,visit,visit,Mobile,Boston
13597,S00006250,1370.0,20250418,3,6,product_view,product_view,Mobile,Boston
13598,S00006250,1370.0,20250418,3,6,add_to_cart,add_to_cart,Mobile,Boston
13599,S00006250,1370.0,20250418,3,6,checkout,checkout,Mobile,Boston
13600,S00006251,1561.0,20250418,3,6,visit,visit,Mobile,Miami
13601,S00006252,4230.0,20250418,3,6,visit,visit,Desktop,Chicago
13602,S00006252,,20250418,3,6,product_view,product_view,Desktop,Chicago
13603,S00006252,4230.0,20250418,3,6,add_to_cart,add_to_cart,Desktop,Chicago
13604,S00006252,,20250418,3,6,checkout,checkout,Desktop,Chicago
13605,S00006252,4230.0,20250418,3,6,purchase,purchase,Desktop,Chicago
13606,S00006253,2701.0,20250418,4,8,visit,visit,Mobile,Atlanta
13607,S00006253,2701.0,20250418,4,8,product_view,product_view,Mobile,Atlanta
13608,S00006253,2701.0,20250418,4,8,add_to_cart,add_to_cart,Mobile,Atlanta
13609,S00006253,2701.0,20250418,4,8,checkout,checkout,Mobile,Atlanta
13610,S00006253,2701.0,20250418,4,8,purchase,purchase,Mobile,Atlanta
13611,S00006254,,20250418,4,8,visit,visit,Desktop,Denver
13612,S00006254,989.0,20250418,4,8,product_view,product_view,Desktop,Denver
13613,S00006254,989.0,20250418,4,8,add_to_cart,add_to_cart,Desktop,Denver
13614,S00006254,989.0,20250418,4,8,checkout,checkout,Desktop,Denver
13615,S00006254,989.0,20250418,4,8,purchase,purchase,Desktop,Denver
13616,S00006255,11.0,20250418,4,8,visit,visit,Desktop,Seattle
13617,S00006256,933.0,20250418,4,8,visit,visit,Desktop,Chicago
13618,S00006256,933.0,20250418,4,8,product_view,product_view,Desktop,Chicago
13619,S00006257,4128.0,20250418,4,8,visit,visit,Mobile,Atlanta
13620,S00006257,4128.0,20250418,4,8,product_view,product_view,Mobile,Atlanta
13621,S00006258,589.0,20250418,4,8,visit,visit,Desktop,Miami
13622,S00006259,2290.0,20250418,4,8,visit,visit,Mobile,Seattle
13623,S00006259,2290.0,20250418,4,8,product_view,product_view,Mobile,Seattle
13624,S00006259,,20250418,4,8,add_to_cart,add_to_cart,Mobile,Seattle
13625,S00006259,,20250418,4,8,checkout,checkout,Mobile,Seattle
13626,S00006260,338.0,20250418,4,8,visit,visit,Desktop,Chicago
13627,S00006261,,20250418,4,8,visit,visit,Mobile,Dallas
13628,S00006262,283.0,20250418,4,8,visit,visit,Desktop,Seattle
13629,S00006262,283.0,20250418,4,8,product_view,product_view,Desktop,Seattle
13630,S00006263,2608.0,20250418,4,8,visit,visit,Mobile,Atlanta
13631,S00006263,2608.0,20250418,4,8,product_view,product_view,Mobile,Atlanta
13632,S00006264,4034.0,20250418,4,8,visit,visit,Desktop,Miami
13633,S00006265,3987.0,20250418,5,10,visit,visit,Desktop,Dallas
13634,S00006265,3987.0,20250418,5,10,product_view,product_view,Desktop,Dallas
13635,S00006265,,20250418,5,10,add_to_cart,add_to_cart,Desktop,Dallas
13636,S00006266,,20250418,5,10,visit,visit,Desktop,New York
13637,S00006267,,20250418,5,10,visit,visit,Tablet,San Francisco
13638,S00006267,437.0,20250418,5,10,product_view,product_view,Tablet,San Francisco
13639,S00006267,437.0,20250418,5,10,add_to_cart,add_to_cart,Tablet,San Francisco
13640,S00006267,437.0,20250418,5,10,checkout,checkout,Tablet,San Francisco
13641,S00006268,,20250418,5,10,visit,visit,Desktop,Seattle
13642,S00006269,2917.0,20250418,6,12,visit,visit,Desktop,Denver
13643,S00006269,,20250418,6,12,product_view,product_view,Desktop,Denver
13644,S00006269,2917.0,20250418,6,12,add_to_cart,add_to_cart,Desktop,Denver
13645,S00006270,2221.0,20250418,6,12,visit,visit,Desktop,San Francisco
13646,S00006270,,20250418,6,12,product_view,product_view,Desktop,San Francisco
13647,S00006271,1801.0,20250418,6,12,visit,visit,Mobile,San Francisco
13648,S00006272,1119.0,20250418,6,12,visit,visit,Desktop,Boston
13649,S00006272,1119.0,20250418,6,12,product_view,product_view,Desktop,Boston
13650,S00006273,,20250418,6,12,visit,visit,Tablet,New York
13651,S00006273,,20250418,6,12,product_view,product_view,Tablet,New York
13652,S00006274,1140.0,20250418,6,12,visit,visit,Mobile,New York
13653,S00006274,1140.0,20250418,6,12,product_view,product_view,Mobile,New York
13654,S00006275,723.0,20250418,6,12,visit,visit,Tablet,Boston
13655,S00006275,,20250418,6,12,product_view,product_view,Tablet,Boston
13656,S00006276,1201.0,20250418,6,12,visit,visit,Desktop,Austin
13657,S00006276,1201.0,20250418,6,12,product_view,product_view,Desktop,Austin
13658,S00006277,,20250418,6,12,visit,visit,Desktop,New York
13659,S00006277,,20250418,6,12,product_view,product_view,Desktop,New York
13660,S00006278,,20250418,6,12,visit,visit,Mobile,Seattle
13661,S00006278,,20250418,6,12,product_view,product_view,Mobile,Seattle
13662,S00006279,4400.0,20250418,6,12,visit,visit,Mobile,Atlanta
13663,S00006279,4400.0,20250418,6,12,product_view,product_view,Mobile,Atlanta
13664,S00006279,4400.0,20250418,6,12,add_to_cart,add_to_cart,Mobile,Atlanta
13665,S00006280,2095.0,20250418,6,12,visit,visit,Mobile,Dallas
13666,S00006280,,20250418,6,12,product_view,product_view,Mobile,Dallas
13667,S00006280,,20250418,6,12,add_to_cart,add_to_cart,Mobile,Dallas
13668,S00006280,,20250418,6,12,checkout,checkout,Mobile,Dallas
13669,S00006281,,20250418,6,12,visit,visit,Desktop,San Francisco
13670,S00006282,2849.0,20250418,6,12,visit,visit,Tablet,Denver
13671,S00006282,2849.0,20250418,6,12,product_view,product_view,Tablet,Denver
13672,S00006282,2849.0,20250418,6,12,add_to_cart,add_to_cart,Tablet,Denver
13673,S00006283,2543.0,20250419,1,2,visit,visit,Mobile,Seattle
13674,S00006283,,20250419,1,2,product_view,product_view,Mobile,Seattle
13675,S00006283,,20250419,1,2,add_to_cart,add_to_cart,Mobile,Seattle
13676,S00006284,4800.0,20250419,1,2,visit,visit,Tablet,Chicago
13677,S00006285,4173.0,20250419,1,2,visit,visit,Mobile,Chicago
13678,S00006285,4173.0,20250419,1,2,product_view,product_view,Mobile,Chicago
13679,S00006286,2355.0,20250419,1,2,visit,visit,Mobile,San Francisco
13680,S00006286,,20250419,1,2,product_view,product_view,Mobile,San Francisco
13681,S00006286,2355.0,20250419,1,2,add_to_cart,add_to_cart,Mobile,San Francisco
13682,S00006287,3844.0,20250419,1,2,visit,visit,Desktop,Seattle
13683,S00006287,3844.0,20250419,1,2,product_view,product_view,Desktop,Seattle
13684,S00006287,3844.0,20250419,1,2,add_to_cart,add_to_cart,Desktop,Seattle
13685,S00006287,3844.0,20250419,1,2,checkout,checkout,Desktop,Seattle
13686,S00006288,,20250419,1,2,visit,visit,Desktop,Austin
