order_item_id,order_id,product_id,quantity,unit_price,line_revenue,line_cost
74381,29808,506,1,121.87,121.87,63.25
74382,29808,256,1,90.63,90.63,57.28
74383,29808,602,1,64.7,64.7,50.08
74384,29809,860,2,73.99000000000001,147.98,104.12
74385,29809,257,1,85.05,85.05,62.61
74386,29809,448,1,100.49,100.49,74.07
74387,29809,487,1,98.88,98.88,71.28
74388,29810,904,1,94.64,94.64,57.24
74389,29810,415,1,105.85,105.85,73.14
74390,29810,684,1,159.99,159.99,123.93
74391,29810,665,1,75.03,75.03,47.32
74392,29811,810,1,95.36,95.36,62.19
74393,29811,853,1,123.18,123.18,65.42
74394,29811,818,1,219.62,219.62,160.88
74395,29811,651,1,118.03,118.03,64.83
74396,29811,283,1,133.57999999999998,133.58,93.31
74397,29811,911,1,47.37,47.37,25.28
74398,29812,148,1,49.57,49.57,30.08
74399,29813,983,1,106.65,106.65,76.05
74400,29813,945,1,144.56,144.56,98.73
74401,29813,365,1,75.21000000000001,75.21,41.7
74402,29814,222,1,134.86,134.86,102.19
74403,29814,40,1,150.66,150.66,102.4
74404,29815,499,1,78.1,78.1,55.69
74405,29815,858,1,196.58,196.58,110.77
74406,29816,460,2,111.51,223.02,136.18
74407,29816,248,1,120.75999999999999,120.76,82.8
74408,29817,322,1,83.22,83.22,43.23
74409,29817,371,1,166.76,166.76,120.28
74410,29817,11,1,148.53,148.53,97.55
74411,29818,455,1,237.38,237.38,124.94
74412,29819,753,1,133.1,133.1,81.25
74413,29819,285,1,128.9,128.9,80.15
74414,29820,626,2,198.07,396.14,237.34
74415,29820,919,1,109.62,109.62,64.11
74416,29820,16,1,118.46,118.46,60.72
74417,29821,880,1,106.72,106.72,69.83
74418,29822,400,1,59.69,59.69,42.77
74419,29822,46,1,105.82,105.82,76.99
74420,29822,284,1,127.53,127.53,72.11
74421,29822,371,1,166.76,166.76,120.28
74422,29822,377,1,86.19,86.19,54.74
74423,29823,991,1,109.05,109.05,56.1
74424,29823,70,1,73.19,73.19,46.41
74425,29823,573,1,124.66,124.66,79.65
74426,29824,605,1,100.82,100.82,72.47
74427,29824,113,1,73.53,73.53,49.41
74428,29824,106,1,158.32,158.32,110.75
74429,29824,205,1,92.53,92.53,60.56
74430,29825,521,1,128.91,128.91,81.02
74431,29826,447,1,101.4,101.4,59.36
74432,29826,941,1,83.39,83.39,52.98
74433,29826,659,1,79.21000000000001,79.21,49.64
74434,29827,422,2,148.49,296.98,157.8
74435,29827,375,1,111.71,111.71,76.63
74436,29827,651,1,118.03,118.03,64.83
74437,29827,255,1,133.66,133.66,73.43
74438,29828,882,1,69.56,69.56,51.14
74439,29828,705,1,139.95,139.95,83.62
74440,29829,121,1,49.25,49.25,29.31
74441,29829,797,1,59.51,59.51,44.74
74442,29830,751,1,119.57,119.57,95.25
74443,29830,586,1,122.36,122.36,87.61
74444,29830,119,1,194.05,194.05,129.0
74445,29831,106,3,158.32,474.96,332.25
74446,29832,753,1,133.1,133.1,81.25
74447,29832,955,2,52.14,104.28,76.36
74448,29832,489,1,69.24000000000001,69.24,47.06
74449,29833,715,2,65.86,131.72,66.78
74450,29834,775,1,171.18,171.18,100.79
74451,29834,836,1,191.0,191.0,115.04
74452,29834,259,2,173.02,346.04,231.0
74453,29834,59,1,148.2,148.2,117.55
74454,29835,780,1,81.65,81.65,44.25
74455,29835,913,1,147.41,147.41,101.61
74456,29836,797,1,59.51,59.51,44.74
74457,29837,18,1,111.19,111.19,59.13
74458,29837,142,1,94.28999999999999,94.29,65.14
74459,29838,571,1,47.870000000000005,47.87,35.16
74460,29838,934,1,85.2,85.2,56.61
74461,29838,300,1,136.5,136.5,84.79
74462,29839,630,1,108.28,108.28,80.58
74463,29839,904,1,94.64,94.64,57.24
74464,29839,732,1,124.72,124.72,74.15
74465,29839,982,1,42.45,42.45,26.19
74466,29839,741,1,87.34,87.34,43.67
74467,29840,95,1,104.3,104.3,80.6
74468,29840,685,1,80.17,80.17,51.92
74469,29840,14,1,113.09,113.09,75.27
74470,29840,430,1,135.36,135.36,91.02
74471,29840,465,1,82.61,82.61,42.62
74472,29841,100,1,114.18,114.18,63.56
74473,29841,935,1,217.31,217.31,129.86
74474,29841,521,2,128.91,257.82,162.04
74475,29841,939,1,71.1,71.1,44.48
74476,29842,843,1,86.49000000000001,86.49,62.85
74477,29843,182,1,60.79,60.79,35.45
74478,29843,914,1,161.65,161.65,94.02
74479,29844,519,1,139.89,139.89,81.68
74480,29844,693,2,84.84,169.68,86.9
74481,29844,774,1,97.25,97.25,69.12
74482,29844,225,1,84.09,84.09,55.87
74483,29844,237,1,125.61,125.61,72.3
74484,29845,552,1,88.94,88.94,57.94
74485,29845,51,1,77.87,77.87,55.03
74486,29846,784,1,88.4,88.4,55.07
74487,29846,563,1,65.83,65.83,38.04
74488,29846,151,1,103.74000000000001,103.74,73.04
74489,29846,883,1,90.25999999999999,90.26,60.36
74490,29847,446,1,122.96,122.96,82.81
74491,29847,278,3,58.98,176.94,129.06
74492,29848,634,1,167.99,167.99,85.48
74493,29848,14,1,113.09,113.09,75.27
74494,29848,388,1,45.94,45.94,36.51
74495,29849,240,1,66.08,66.08,35.62
74496,29849,167,2,90.66,181.32,103.94
74497,29850,645,1,71.22,71.22,43.53
74498,29850,846,1,98.38,98.38,62.09
74499,29850,762,1,65.36,65.36,35.82
74500,29851,677,1,19.87,19.87,13.96
74501,29852,991,1,109.05,109.05,56.1
74502,29852,538,1,83.11,83.11,52.66
74503,29852,946,1,89.08,89.08,64.27
74504,29853,822,1,168.07999999999998,168.08,132.72
74505,29853,341,1,96.28999999999999,96.29,67.18
74506,29854,773,2,83.2,166.4,107.64
74507,29854,163,1,104.83,104.83,55.23
74508,29855,394,1,108.93,108.93,67.0
74509,29855,389,1,256.33000000000004,256.33,161.53
74510,29855,56,1,80.19,80.19,44.64
74511,29856,984,1,107.97,107.97,75.89
74512,29856,937,1,43.13,43.13,30.31
74513,29856,445,1,117.1,117.1,76.51
74514,29857,550,1,110.72999999999999,110.73,87.42
74515,29858,853,1,123.18,123.18,65.42
74516,29858,800,3,99.89,299.67,223.98
74517,29859,400,1,59.69,59.69,42.77
74518,29859,858,1,196.58,196.58,110.77
74519,29860,374,1,122.77,122.77,74.45
74520,29861,997,1,172.57,172.57,119.94
74521,29861,777,1,136.15,136.15,104.89
74522,29861,278,2,58.98,117.96,86.04
74523,29862,594,1,118.83,118.83,87.43
74524,29863,79,2,52.43,104.86,82.74
74525,29864,734,1,139.11,139.11,93.43
74526,29864,820,1,107.4,107.4,53.87
74527,29864,838,1,45.43,45.43,23.14
74528,29864,771,1,175.85,175.85,89.75
74529,29865,698,1,54.42,54.42,29.42
74530,29865,577,1,135.1,135.1,106.39
74531,29866,519,1,139.89,139.89,81.68
74532,29866,345,1,134.72,134.72,107.48
74533,29866,58,1,67.28999999999999,67.29,46.21
74534,29867,633,1,118.87,118.87,78.17
74535,29867,789,2,91.09,182.18,110.82
74536,29868,69,1,72.93,72.93,39.98
74537,29868,708,1,205.4,205.4,123.16
74538,29869,350,1,84.06,84.06,66.92
74539,29869,633,1,118.87,118.87,78.17
74540,29870,641,1,114.84,114.84,66.4
74541,29870,909,1,91.49000000000001,91.49,60.33
74542,29870,923,1,189.5,189.5,133.81
74543,29870,637,1,163.3,163.3,100.98
74544,29871,715,1,65.86,65.86,33.39
74545,29871,899,1,88.89,88.89,54.52
74546,29872,807,1,87.34,87.34,60.76
74547,29872,561,1,101.49000000000001,101.49,69.16
74548,29873,432,1,122.81,122.81,83.3
74549,29874,838,1,45.43,45.43,23.14
74550,29874,19,1,238.87,238.87,125.91
74551,29874,306,2,52.11,104.22,63.52
74552,29875,828,1,58.21,58.21,40.53
74553,29875,649,1,75.21000000000001,75.21,40.81
74554,29875,442,1,150.63,150.63,114.3
74555,29876,517,1,60.46,60.46,47.77
74556,29876,573,1,124.66,124.66,79.65
74557,29877,205,1,92.53,92.53,60.56
74558,29877,504,1,112.22999999999999,112.23,57.17
74559,29877,605,1,100.82,100.82,72.47
74560,29878,77,1,145.29000000000002,145.29,83.25
74561,29878,101,1,131.59,131.59,78.03
74562,29879,841,1,120.74,120.74,80.03
74563,29879,89,1,63.15,63.15,42.97
74564,29879,289,1,162.5,162.5,89.4
74565,29880,510,1,118.53,118.53,78.88
74566,29880,907,1,211.75,211.75,120.97
74567,29880,781,1,94.5,94.5,74.44
74568,29881,876,1,88.13,88.13,45.28
74569,29881,823,1,89.82,89.82,60.95
74570,29881,769,1,123.89,123.89,84.15
74571,29882,347,1,148.39,148.39,101.48
74572,29883,40,2,150.66,301.32,204.8
74573,29884,683,1,116.86,116.86,64.66
74574,29884,522,1,56.47,56.47,44.16
74575,29884,207,1,97.14,97.14,54.59
74576,29884,173,1,148.82,148.82,116.28
74577,29884,914,1,161.65,161.65,94.02
74578,29885,329,1,80.03999999999999,80.04,48.13
74579,29885,544,1,180.26,180.26,112.67
74580,29885,434,1,110.02,110.02,73.16
74581,29885,489,1,69.24000000000001,69.24,47.06
74582,29886,227,1,97.66,97.66,55.99
74583,29886,890,1,156.0,156.0,100.58
74584,29886,483,1,164.78,164.78,94.61
74585,29886,780,1,81.65,81.65,44.25
74586,29887,562,1,80.38,80.38,62.84
74587,29888,118,1,132.42000000000002,132.42,74.04
74588,29888,749,1,103.99,103.99,79.94
74589,29888,635,1,47.54,47.54,25.94
74590,29889,35,1,94.66,94.66,74.22
74591,29890,166,1,141.89,141.89,87.74
74592,29890,616,3,65.3,195.9,145.89
74593,29890,368,1,121.09,121.09,91.77
74594,29891,851,2,218.93,437.86,253.86
74595,29891,771,1,175.85,175.85,89.75
74596,29892,593,1,95.52000000000001,95.52,64.62
74597,29892,211,1,101.11,101.11,57.19
74598,29892,889,1,72.91,72.91,38.71
74599,29893,861,2,118.08,236.16,164.3
74600,29894,131,1,142.51,142.51,107.3
74601,29894,491,1,143.95,143.95,88.29
74602,29894,528,1,92.02000000000001,92.02,70.68
74603,29894,970,1,123.04,123.04,68.73
74604,29895,392,1,95.38,95.38,52.35
74605,29895,821,1,116.61,116.61,61.41
74606,29895,881,1,158.02,158.02,112.93
74607,29895,36,1,101.78,101.78,61.43
74608,29895,96,1,79.99000000000001,79.99,44.52
74609,29896,130,1,188.42,188.42,101.12
74610,29896,161,1,101.65,101.65,56.8
74611,29897,667,1,107.1,107.1,59.2
74612,29897,577,1,135.1,135.1,106.39
74613,29897,165,1,115.53,115.53,84.42
74614,29898,289,1,162.5,162.5,89.4
74615,29898,385,1,140.38,140.38,90.17
74616,29899,997,1,172.57,172.57,119.94
74617,29899,467,1,117.01,117.01,69.07
74618,29899,688,1,156.99,156.99,88.7
74619,29900,433,1,197.1,197.1,138.9
74620,29900,531,1,109.39,109.39,55.36
74621,29900,683,1,116.86,116.86,64.66
74622,29901,717,1,125.39,125.39,78.92
74623,29901,852,3,81.44,244.32,163.14
74624,29902,94,1,149.61,149.61,104.29
74625,29903,442,1,150.63,150.63,114.3
74626,29903,935,1,217.31,217.31,129.86
74627,29903,110,1,102.18,102.18,75.33
74628,29903,862,2,40.69,81.38,49.34
74629,29904,769,1,123.89,123.89,84.15
74630,29904,868,2,152.78,305.56,175.58
74631,29905,981,1,142.39,142.39,84.19
74632,29905,637,1,163.3,163.3,100.98
74633,29905,697,1,106.55,106.55,68.42
74634,29906,442,1,150.63,150.63,114.3
74635,29907,88,1,99.81,99.81,71.8
74636,29907,286,1,96.96000000000001,96.96,70.94
74637,29908,984,1,107.97,107.97,75.89
74638,29909,962,1,83.67,83.67,50.28
74639,29909,900,3,123.27,369.81,249.9
74640,29909,555,1,122.41,122.41,77.14
74641,29909,814,1,42.33,42.33,25.5
74642,29910,563,2,65.83,131.66,76.08
74643,29910,341,1,96.28999999999999,96.29,67.18
74644,29911,490,1,130.88,130.88,85.57
74645,29911,794,1,97.61,97.61,76.44
74646,29911,314,2,106.75,213.5,156.2
74647,29911,1000,1,33.61,33.61,16.84
74648,29912,838,1,45.43,45.43,23.14
74649,29912,178,1,103.29,103.29,53.84
74650,29913,617,1,118.47,118.47,81.74
74651,29913,122,1,127.01,127.01,75.97
74652,29914,269,1,113.88,113.88,75.61
74653,29914,433,1,197.1,197.1,138.9
74654,29915,60,1,134.94,134.94,100.58
74655,29915,497,1,64.15,64.15,44.84
74656,29915,790,1,81.65,81.65,46.9
74657,29915,388,3,45.94,137.82,109.53
74658,29916,126,1,89.63,89.63,61.54
74659,29916,832,1,158.11,158.11,95.53
74660,29917,257,1,85.05,85.05,62.61
74661,29917,239,1,113.74,113.74,62.79
74662,29917,1000,1,33.61,33.61,16.84
74663,29917,733,1,96.27000000000001,96.27,69.3
74664,29918,434,1,110.02,110.02,73.16
74665,29918,289,1,162.5,162.5,89.4
74666,29919,913,1,147.41,147.41,101.61
74667,29920,810,1,95.36,95.36,62.19
74668,29920,627,1,75.58,75.58,41.31
74669,29920,388,1,45.94,45.94,36.51
74670,29920,111,1,155.01,155.01,107.03
74671,29920,299,3,99.85,299.55,154.44
74672,29921,646,1,89.57,89.57,68.68
74673,29921,184,1,143.98,143.98,95.57
74674,29922,976,1,104.47,104.47,74.25
74675,29922,367,1,167.23,167.23,132.85
74676,29923,774,1,97.25,97.25,69.12
74677,29923,808,1,153.94,153.94,117.36
74678,29924,18,1,111.19,111.19,59.13
74679,29924,529,1,84.29,84.29,58.46
74680,29924,826,1,109.9,109.9,75.65
74681,29924,523,1,76.57,76.57,39.29
74682,29925,524,1,94.14,94.14,53.23
74683,29925,8,1,60.27,60.27,35.26
74684,29925,734,1,139.11,139.11,93.43
74685,29926,594,1,118.83,118.83,87.43
74686,29926,731,1,85.92,85.92,54.7
74687,29927,851,2,218.93,437.86,253.86
74688,29927,253,1,201.7,201.7,131.42
74689,29927,515,1,125.17,125.17,71.22
74690,29927,21,1,185.26,185.26,130.35
74691,29928,513,1,73.37,73.37,41.63
74692,29928,15,1,148.31,148.31,89.48
74693,29929,731,1,85.92,85.92,54.7
74694,29929,179,1,94.64,94.64,63.23
74695,29929,252,1,172.37,172.37,106.18
74696,29929,310,1,146.47,146.47,92.67
74697,29929,723,1,60.69,60.69,47.17
74698,29930,214,1,150.31,150.31,94.75
74699,29930,459,2,61.81,123.62,79.8
74700,29931,285,1,128.9,128.9,80.15
74701,29931,443,1,65.56,65.56,45.34
74702,29932,923,1,189.5,189.5,133.81
74703,29932,803,1,134.18,134.18,91.6
74704,29933,544,1,180.26,180.26,112.67
74705,29934,836,1,191.0,191.0,115.04
74706,29935,970,2,123.04,246.08,137.46
74707,29935,407,1,121.62,121.62,73.24
74708,29935,357,1,93.05,93.05,71.33
74709,29936,309,1,64.53,64.53,41.55
74710,29937,721,1,82.83,82.83,43.35
74711,29937,414,1,124.42,124.42,93.89
74712,29937,468,1,74.14,74.14,53.64
74713,29938,825,1,150.32999999999998,150.33,92.93
74714,29938,617,1,118.47,118.47,81.74
74715,29939,731,1,85.92,85.92,54.7
74716,29939,507,1,70.63,70.63,37.38
74717,29939,959,1,86.14,86.14,47.39
74718,29940,837,1,172.63,172.63,96.66
74719,29940,215,1,113.63,113.63,69.33
74720,29940,881,1,158.02,158.02,112.93
74721,29941,708,1,205.4,205.4,123.16
74722,29942,30,1,129.2,129.2,81.51
74723,29942,821,2,116.61,233.22,122.82
74724,29942,935,1,217.31,217.31,129.86
74725,29942,537,1,62.09,62.09,40.02
74726,29943,604,1,57.74,57.74,31.14
74727,29943,779,1,141.03,141.03,103.47
74728,29944,870,1,60.22,60.22,35.25
74729,29944,411,1,108.28999999999999,108.29,60.89
74730,29944,947,3,142.74,428.22,254.88
74731,29945,807,1,87.34,87.34,60.76
74732,29945,584,1,109.05,109.05,74.18
74733,29945,139,1,135.1,135.1,100.11
74734,29945,535,1,109.86,109.86,81.82
74735,29946,48,1,107.4,107.4,68.59
74736,29947,341,1,96.28999999999999,96.29,67.18
74737,29947,156,1,107.03999999999999,107.04,73.05
74738,29947,177,1,117.18,117.18,86.9
74739,29947,26,2,58.7,117.4,89.74
74740,29948,579,1,175.18,175.18,111.0
74741,29949,646,1,89.57,89.57,68.68
74742,29949,184,2,143.98,287.96,191.14
74743,29949,652,1,107.58,107.58,63.55
74744,29950,896,1,70.02000000000001,70.02,41.11
74745,29950,259,1,173.02,173.02,115.5
74746,29951,274,1,90.21000000000001,90.21,67.65
74747,29952,960,1,49.88,49.88,30.15
74748,29952,831,1,90.13,90.13,67.11
74749,29952,214,1,150.31,150.31,94.75
74750,29953,747,1,172.15,172.15,108.31
74751,29953,325,1,73.33,73.33,49.68
74752,29953,829,1,71.64,71.64,55.24
74753,29953,534,1,77.6,77.6,40.86
74754,29954,847,1,111.0,111.0,78.15
74755,29955,706,1,129.44,129.44,85.68
74756,29955,613,1,68.27000000000001,68.27,38.87
74757,29956,547,1,87.45,87.45,56.93
74758,29956,631,1,94.12,94.12,64.42
74759,29956,332,1,63.13,63.13,50.25
74760,29957,522,1,56.47,56.47,44.16
74761,29957,191,1,98.45,98.45,58.41
74762,29958,775,2,171.18,342.36,201.58
74763,29959,470,1,147.70999999999998,147.71,77.74
74764,29959,435,1,119.33,119.33,86.48
74765,29959,928,1,90.95,90.95,50.59
74766,29960,941,1,83.39,83.39,52.98
74767,29960,36,1,101.78,101.78,61.43
74768,29961,233,1,76.7,76.7,44.16
74769,29961,168,1,132.32999999999998,132.33,70.36
74770,29961,16,1,118.46,118.46,60.72
74771,29961,535,1,109.86,109.86,81.82
74772,29962,585,1,152.49,152.49,104.51
74773,29962,27,1,90.77,90.77,67.39
74774,29963,300,2,136.5,273.0,169.58
74775,29963,355,1,120.95,120.95,74.37
74776,29963,757,1,84.97999999999999,84.98,58.11
74777,29963,964,1,93.63,93.63,47.13
74778,29964,351,1,162.25,162.25,121.21
74779,29964,596,1,235.85,235.85,145.67
74780,29965,633,1,118.87,118.87,78.17
74781,29965,537,1,62.09,62.09,40.02
74782,29965,352,1,158.58,158.58,115.96
74783,29966,956,1,106.75,106.75,62.0
74784,29967,779,1,141.03,141.03,103.47
74785,29967,364,1,102.85,102.85,64.88
74786,29968,617,1,118.47,118.47,81.74
74787,29968,968,1,36.989999999999995,36.99,23.86
74788,29969,479,2,95.38,190.76,144.14
74789,29969,392,1,95.38,95.38,52.35
74790,29969,908,1,101.1,101.1,73.43
74791,29969,699,1,56.9,56.9,44.34
74792,29970,910,1,96.61,96.61,53.49
74793,29970,639,1,76.05,76.05,46.76
74794,29970,325,1,73.33,73.33,49.68
74795,29971,567,1,81.57,81.57,61.83
74796,29971,16,1,118.46,118.46,60.72
74797,29971,967,1,147.29,147.29,78.89
74798,29971,587,1,88.21,88.21,64.48
74799,29972,190,1,197.47,197.47,105.43
74800,29972,370,1,92.57,92.57,47.47
74801,29972,707,1,134.07,134.07,102.64
74802,29973,25,1,133.17000000000002,133.17,81.45
74803,29973,935,1,217.31,217.31,129.86
74804,29974,632,1,132.8,132.8,102.61
74805,29975,139,1,135.1,135.1,100.11
74806,29975,322,1,83.22,83.22,43.23
74807,29976,809,2,125.7,251.4,143.78
74808,29976,941,1,83.39,83.39,52.98
74809,29976,848,1,42.3,42.3,31.92
74810,29977,906,1,141.51,141.51,86.66
74811,29977,297,1,74.88,74.88,44.74
74812,29977,999,2,113.79,227.58,173.66
74813,29977,346,1,115.85,115.85,78.98
74814,29977,890,1,156.0,156.0,100.58
74815,29978,962,1,83.67,83.67,50.28
74816,29978,586,1,122.36,122.36,87.61
74817,29979,923,1,189.5,189.5,133.81
74818,29980,363,1,160.82,160.82,106.78
74819,29980,868,1,152.78,152.78,87.79
74820,29980,42,1,68.01,68.01,41.38
74821,29981,504,1,112.22999999999999,112.23,57.17
74822,29981,400,1,59.69,59.69,42.77
74823,29981,710,1,68.62,68.62,36.51
74824,29981,505,1,103.95,103.95,54.96
74825,29982,645,1,71.22,71.22,43.53
74826,29982,499,1,78.1,78.1,55.69
74827,29982,763,1,119.76,119.76,72.56
74828,29982,634,1,167.99,167.99,85.48
74829,29983,865,1,127.92,127.92,97.16
74830,29983,886,2,126.52,253.04,166.7
74831,29983,609,1,85.57,85.57,43.39
74832,29984,359,1,65.62,65.62,35.26
74833,29984,4,1,178.47,178.47,106.06
74834,29985,773,1,83.2,83.2,53.82
74835,29985,140,1,123.5,123.5,68.08
74836,29986,179,1,94.64,94.64,63.23
74837,29987,52,1,95.12,95.12,66.36
74838,29987,384,3,133.6,400.8,258.78
74839,29988,40,1,150.66,150.66,102.4
74840,29988,997,1,172.57,172.57,119.94
74841,29989,694,1,199.4,199.4,157.66
74842,29989,420,2,90.28999999999999,180.58,119.06
74843,29990,60,1,134.94,134.94,100.58
74844,29990,916,1,79.6,79.6,55.39
74845,29991,707,1,134.07,134.07,102.64
74846,29991,583,1,134.65,134.65,98.69
74847,29992,970,1,123.04,123.04,68.73
74848,29992,746,1,122.39,122.39,77.15
74849,29992,825,1,150.32999999999998,150.33,92.93
74850,29993,793,1,68.66,68.66,46.2
74851,29993,484,1,33.59,33.59,25.41
74852,29993,774,1,97.25,97.25,69.12
74853,29994,64,1,167.51999999999998,167.52,127.54
74854,29995,716,1,66.72999999999999,66.73,52.16
74855,29995,287,1,216.33,216.33,140.67
74856,29996,827,1,105.03,105.03,57.79
74857,29996,858,1,196.58,196.58,110.77
74858,29997,706,1,129.44,129.44,85.68
74859,29997,216,1,95.94,95.94,64.74
74860,29998,286,2,96.96000000000001,193.92,141.88
74861,29998,383,1,166.0,166.0,116.05
74862,29998,814,1,42.33,42.33,25.5
74863,29999,761,1,182.83,182.83,144.21
74864,30000,739,1,107.35,107.35,85.25
74865,30000,937,1,43.13,43.13,30.31
74866,30001,117,1,148.19,148.19,76.07
74867,30001,806,1,101.49,101.49,73.68
74868,30001,369,1,62.53,62.53,31.91
74869,30001,252,1,172.37,172.37,106.18
74870,30002,896,1,70.02000000000001,70.02,41.11
74871,30002,84,1,79.8,79.8,46.16
74872,30002,86,1,139.20999999999998,139.21,85.4
74873,30002,461,1,114.22,114.22,64.61
74874,30002,863,2,83.74000000000001,167.48,107.78
74875,30003,530,1,289.68,289.68,220.98
74876,30003,308,2,209.53,419.06,215.3
74877,30004,519,1,139.89,139.89,81.68
74878,30004,112,1,77.57,77.57,46.28
74879,30004,907,1,211.75,211.75,120.97
74880,30005,794,1,97.61,97.61,76.44
74881,30005,624,1,153.72,153.72,90.09
74882,30005,448,1,100.49,100.49,74.07
74883,30006,572,1,71.56,71.56,42.38
74884,30007,767,2,30.94,61.88,42.78
74885,30008,754,1,94.63,94.63,66.56
74886,30008,28,1,180.45,180.45,102.8
74887,30009,197,2,88.5,177.0,102.18
74888,30010,432,1,122.81,122.81,83.3
74889,30010,285,1,128.9,128.9,80.15
74890,30011,687,2,205.09,410.18,248.34
74891,30012,42,1,68.01,68.01,41.38
74892,30012,965,1,97.03999999999999,97.04,65.18
74893,30012,431,1,166.79000000000002,166.79,128.69
74894,30013,964,1,93.63,93.63,47.13
74895,30013,823,1,89.82,89.82,60.95
74896,30013,465,1,82.61,82.61,42.62
74897,30014,574,1,104.36,104.36,82.29
74898,30014,530,1,289.68,289.68,220.98
74899,30014,375,1,111.71,111.71,76.63
74900,30015,732,1,124.72,124.72,74.15
74901,30015,582,1,103.78,103.78,76.49
74902,30015,265,1,166.6,166.6,126.07
74903,30016,253,1,201.7,201.7,131.42
74904,30016,378,1,114.83,114.83,61.22
74905,30016,854,1,173.33,173.33,119.4
74906,30017,355,1,120.95,120.95,74.37
74907,30017,754,1,94.63,94.63,66.56
74908,30017,856,1,128.0,128.0,82.86
74909,30017,855,1,158.1,158.1,125.55
74910,30018,75,1,118.23,118.23,74.35
74911,30018,629,1,91.66,91.66,47.59
74912,30018,995,1,117.61,117.61,65.18
74913,30019,189,1,63.13,63.13,32.26
74914,30019,52,1,95.12,95.12,66.36
74915,30019,413,1,67.1,67.1,41.92
74916,30019,780,1,81.65,81.65,44.25
74917,30019,703,1,56.08,56.08,38.91
74918,30020,636,1,121.53,121.53,66.63
74919,30020,762,1,65.36,65.36,35.82
74920,30021,924,1,71.17,71.17,42.2
74921,30021,578,1,63.94,63.94,34.01
74922,30021,802,2,190.7,381.4,293.7
74923,30021,809,1,125.7,125.7,71.89
74924,30022,921,2,284.78,569.56,296.66
74925,30023,709,1,133.07999999999998,133.08,104.65
74926,30023,912,1,131.91,131.91,85.95
74927,30024,12,2,164.03,328.06,254.64
74928,30024,982,1,42.45,42.45,26.19
74929,30024,388,1,45.94,45.94,36.51
74930,30024,547,1,87.45,87.45,56.93
74931,30025,904,1,94.64,94.64,57.24
74932,30025,14,1,113.09,113.09,75.27
74933,30025,489,1,69.24000000000001,69.24,47.06
74934,30025,829,1,71.64,71.64,55.24
74935,30025,14,1,113.09,113.09,75.27
74936,30026,440,1,72.11,72.11,41.58
74937,30026,944,1,147.24,147.24,77.94
74938,30026,337,1,112.55,112.55,83.05
74939,30027,985,1,86.92,86.92,47.6
74940,30027,50,1,170.13,170.13,85.38
74941,30027,388,1,45.94,45.94,36.51
74942,30027,570,2,97.82,195.64,105.2
74943,30028,212,1,92.18,92.18,48.13
74944,30028,361,1,147.07,147.07,82.69
74945,30029,379,1,188.53,188.53,126.29
74946,30030,691,1,119.31,119.31,65.88
74947,30030,484,1,33.59,33.59,25.41
74948,30030,46,1,105.82,105.82,76.99
74949,30031,348,1,108.53,108.53,68.55
74950,30032,424,1,93.72,93.72,54.88
74951,30032,429,3,80.61,241.83,187.92
74952,30032,13,1,53.42,53.42,33.85
74953,30032,471,1,69.2,69.2,51.34
74954,30032,684,1,159.99,159.99,123.93
74955,30032,933,1,180.09,180.09,115.2
74956,30033,536,1,112.17,112.17,69.34
74957,30033,854,1,173.33,173.33,119.4
74958,30034,17,1,68.42,68.42,49.09
74959,30034,222,1,134.86,134.86,102.19
74960,30035,12,1,164.03,164.03,127.32
74961,30035,800,2,99.89,199.78,149.32
74962,30036,421,1,91.75999999999999,91.76,62.0
74963,30037,796,1,110.95,110.95,87.02
74964,30037,404,1,160.12,160.12,99.97
74965,30038,384,2,133.6,267.2,172.52
74966,30038,183,1,190.44,190.44,123.54
74967,30039,62,1,139.13,139.13,72.16
74968,30039,860,1,73.99000000000001,73.99,52.06
74969,30040,948,1,104.83,104.83,56.14
74970,30041,116,1,154.25,154.25,115.44
74971,30041,883,1,90.25999999999999,90.26,60.36
74972,30042,158,1,69.38,69.38,39.91
74973,30042,829,1,71.64,71.64,55.24
74974,30042,690,1,149.05,149.05,100.5
74975,30042,659,2,79.21000000000001,158.42,99.28
74976,30042,786,1,177.9,177.9,105.47
74977,30043,537,1,62.09,62.09,40.02
74978,30043,679,1,142.41,142.41,102.03
74979,30044,42,1,68.01,68.01,41.38
74980,30044,557,1,121.97,121.97,75.23
74981,30044,177,1,117.18,117.18,86.9
74982,30045,765,1,139.72,139.72,94.28
74983,30046,855,1,158.1,158.1,125.55
74984,30046,650,2,175.73000000000002,351.46,197.28
74985,30046,422,1,148.49,148.49,78.9
74986,30047,447,1,101.4,101.4,59.36
74987,30047,726,1,166.55,166.55,114.58
74988,30048,493,1,169.34,169.34,114.72
74989,30048,151,1,103.74000000000001,103.74,73.04
74990,30049,841,2,120.74,241.48,160.06
74991,30049,389,1,256.33000000000004,256.33,161.53
74992,30050,886,1,126.52,126.52,83.35
74993,30050,547,1,87.45,87.45,56.93
74994,30050,193,1,135.26999999999998,135.27,69.2
74995,30050,834,1,125.05,125.05,82.03
74996,30051,186,1,142.25,142.25,94.49
74997,30051,110,1,102.18,102.18,75.33
74998,30051,829,1,71.64,71.64,55.24
74999,30052,293,1,106.15,106.15,60.09
75000,30052,983,1,106.65,106.65,76.05
75001,30052,990,1,64.89,64.89,42.98
75002,30052,942,1,131.65,131.65,78.77
75003,30053,641,3,114.84,344.52,199.2
